Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
1.1617543294155792e-10,0.041572359999999996,2.6184248286910806e-08,8.650043816393807e-18,1.5741538242921123e-08,3.5250755207563973e-78,2.6189486392066646e-08,0.938,9.901808535834506e-38,7.535664460041367e-09,1.4856449805514013e-24,2.3553461031910134e-12,1.082186495322453e-06,0.0,0.0,0.026631305924783695,0.009999996232888454,0.04999998425466501,1.1166799967368424e-47,2.4590408263146307e-54,0.001998891629256383,7.390123196902203e-80
1.1764878318534724e-10,0.041572359999999996,2.6516116998483187e-08,8.981840749817812e-18,1.5940664633458747e-08,4.1446585155646705e-78,2.6521448414345685e-08,0.938,1.08061271677517e-37,7.631255508173967e-09,1.581146712104105e-24,2.357906002579276e-12,1.0957922130927954e-06,0.0,0.0,0.026631291360515192,0.009999996185115616,0.04999998405549069,1.280728304654126e-47,2.7173501880565034e-54,0.0019988776916699015,8.798307302881013e-80
1.1912213342913658e-10,0.041572359999999996,2.6847979458851727e-08,9.322012627028427e-18,1.6139778282334944e-08,4.863410764218195e-78,2.6853404793292074e-08,0.938,1.178032928851074e-37,7.726847064104722e-09,1.681497202621784e-24,2.359848258520235e-12,1.109394975247369e-06,0.0,0.0,0.02663127679922705,0.009999996137342834,0.04999998385632912,1.4663995185845549e-47,2.999095843768101e-54,0.0019988637570452863,1.0452294308179087e-79
1.2059548367292592e-10,0.041572359999999996,2.7179835633403035e-08,9.670663669640754e-18,1.6338879190380418e-08,5.695687614647089e-78,2.7185355483256194e-08,0.938,1.2828858181536587e-37,7.822439116732077e-09,1.7868787488740127e-24,2.3611840805571364e-12,1.1229947824172957e-06,0.0,0.0,0.026631262240918722,0.009999996089570102,0.04999998365718029,1.6762256172034515e-47,3.3060771862651626e-54,0.001998849825381941,1.2391159834753628e-79
1.235421841605046e-10,0.041572359999999996,2.784352898770024e-08,1.0393820103395736e-17,1.673704278730174e-08,7.767820159681208e-78,2.7849239613662076e-08,0.938,1.5167794082239103e-37,8.01362466658498e-09,2.0134868043211676e-24,2.362082354968491e-12,1.150185534325925e-06,0.0,0.0,0.02663123313323928,0.009999995994024796,0.04999998325892085,2.1797984862386938e-47,4.003519106732028e-54,0.001998821970936678,1.730884674753457e-79
1.2619421459932538e-10,0.041572359999999996,2.8440831166169026e-08,1.1074705050507102e-17,1.7095346459222313e-08,1.0206536665093236e-77,2.8446715416843742e-08,0.938,1.7576303380805398e-37,8.18569324450564e-09,2.236562239338377e-24,2.3609335641174707e-12,1.174647111320535e-06,0.0,0.0,0.026631206946513202,0.0099999959080342,0.04999998290053093,2.7467090208350394e-47,4.737988026690208e-54,0.001998796912057504,2.322757342569575e-79
1.282985835155692e-10,0.041572359999999996,2.8914771704021973e-08,1.1635654590383418e-17,1.737962872952185e-08,1.2624680273012152e-77,2.8920794975624607e-08,0.938,1.97139243247694e-37,8.322229561948754e-09,2.427276875567525e-24,2.358750994877685e-12,1.1940504078619648e-06,0.0,0.0,0.026631186174380157,0.009999995839801342,0.04999998261618025,3.2885193587146835e-47,5.402102462061122e-54,0.001998777034820424,2.920619872345998e-79
1.30402952431813e-10,0.041572359999999996,2.93886989880105e-08,1.2215225587880894e-17,1.7663885018983635e-08,1.5562127741724274e-77,2.9394862349030195e-08,0.938,2.207060603015719e-37,8.458766742698195e-09,2.6307835154570463e-24,2.3554826960701185e-12,1.2134476842163143e-06,0.0,0.0,0.026631165408318943,0.00999999577156859,0.049999982331855555,3.925797991347925e-47,6.146279201911685e-54,0.0019987571636167854,3.658781581579554e-79
1.325073213480568e-10,0.041572359999999996,2.98626129210475e-08,1.2813721564949196e-17,1.7948115330026873e-08,1.911937497758381e-77,2.986891740414314e-08,0.938,2.4664744617925933e-37,8.59530475070428e-09,2.847714998761152e-24,2.3511650609497455e-12,1.2328389422158324e-06,0.0,0.0,0.026631144648327953,0.009999995703335946,0.04999998204755683,4.673431823999779e-47,6.978653206497275e-54,0.0019987372984448526,4.5671243129590335e-79
1.3461169026430061e-10,0.041572359999999996,3.033651340649429e-08,1.3431446013949566e-17,1.8232319665070534e-08,2.3414249386719645e-77,3.034296000806206e-08,0.938,2.7515951456765962e-37,8.731843549481507e-09,3.0787246892641394e-24,2.3458349219971473e-12,1.2522241836917633e-06,0.0,0.0,0.02663112389440558,0.009999995635103407,0.049999981763284115,5.548333667818962e-47,7.908036575111619e-54,0.00199871743930289,5.681249631396545e-79
1.3671605918054442e-10,0.041572359999999996,3.081040034807507e-08,1.406870239742458e-17,1.8516498026533335e-08,2.8584525472878686e-77,3.081699002790111e-08,0.938,3.064511209660954e-37,8.868383102194219e-09,3.3244868014526816e-24,2.3395294645619483e-12,1.2716034104744343e-06,0.0,0.0,0.026631103146550233,0.009999995566870977,0.049999981479037364,6.569677165128298e-47,8.943962584424474e-54,0.001998697586189165,7.043442564263073e-79
1.3860999120516385e-10,0.041572359999999996,3.1236886936146604e-08,1.465918373410673e-17,1.877223634643713e-08,3.41185643250396e-77,3.124360617654982e-08,0.938,3.3717344338056858e-37,8.991269313589946e-09,3.558860321439498e-24,2.3330516068365667e-12,1.2890395735281925e-06,0.0,0.0,0.026631084478666384,0.00999999550546188,0.049999981223237504,7.631969911565522e-47,9.975887265852167e-54,0.0019986797235395227,8.522737872643444e-79
1.4050392322978328e-10,0.041572359999999996,3.1663362406085e-08,1.5265952899739062e-17,1.902795363146234e-08,4.062691112404346e-77,3.167021192761537e-08,0.938,3.7049866492203257e-37,9.114156078445147e-09,3.806268116347607e-24,2.3258415117820163e-12,1.3064708674954886e-06,0.0,0.0,0.02663106581569436,0.00999999544405287,0.04999998096745869,8.848176731989254e-47,1.1110519021207602e-53,0.001998661865770085,1.0286238088583441e-78
1.423978552544027e-10,0.041572359999999996,3.2089826688131196e-08,1.588923105562934e-17,1.928364988337173e-08,4.826453571609274e-77,3.209680718425404e-08,0.938,4.066080106469912e-37,9.237043369507574e-09,4.067246309439218e-24,2.3179266896689117e-12,1.3238972937090546e-06,0.0,0.0,0.026631047157632978,0.009999995382643947,0.0499999807117009,1.0238087242462086e-46,1.235649817995211e-53,0.0019986440128795893,1.2383623461251699e-78
1.4429178727902214e-10,0.041572359999999996,3.251627971256294e-08,1.652923934293206e-17,1.953932510392791e-08,5.720845939725748e-77,3.2523391849631064e-08,0.938,4.456926589606096e-37,9.359931159496868e-09,4.3423455182267776e-24,2.3093346791085008e-12,1.3413188535012236e-06,0.0,0.0,0.026631028504481076,0.00999999532123511,0.049999980455964155,1.1823719168097184e-46,1.3723062251312092e-53,0.0019986261648667716,1.487240811808937e-78
1.4618571930364157e-10,0.041572359999999996,3.294272140965021e-08,1.7186198882504934e-17,1.9794979294893336e-08,6.76605279528356e-77,3.2949965826920275e-08,0.938,4.879541454532842e-37,9.482819421149142e-09,4.6321310472142725e-24,2.3000930020720655e-12,1.3587355482039736e-06,0.0,0.0,0.026631009856237484,0.009999995259826361,0.04999998020024845,1.362953416354584e-46,1.5220078419951778e-53,0.0019986083217303713,1.7819039420284106e-78
1.4789025812579905e-10,0.041572359999999996,3.3326509194477154e-08,1.7792138528729664e-17,2.0025050087918663e-08,7.854615084579146e-77,3.333387318814544e-08,0.938,5.288809253503156e-37,9.593419237421777e-09,4.905974038756184e-24,2.291242727109863e-12,1.374406414885624e-06,0.0,0.0,0.0266309930770139,0.009999995204558559,0.04999997997012229,1.5465398210928615e-46,1.6687619156343257e-53,0.001998592267075904,2.0925579987083885e-78
1.4959479694795653e-10,0.041572359999999996,3.371028769670117e-08,1.8412148948842527e-17,2.0255103849687557e-08,9.10282573495563e-77,3.371777174302246e-08,0.938,5.727152904222716e-37,9.704019393941369e-09,5.192616091535602e-24,2.2819084183126674e-12,1.390073342894095e-06,0.0,0.0,0.026630976301764253,0.009999995149290824,0.04999997974001317,1.7523369872105267e-46,1.8277507470965122e-53,0.0019985762163693926,2.452876904255689e-78
1.51299335770114e-10,0.041572359999999996,3.409405686530519e-08,1.9046391297195572e-17,2.048514058148452e-08,1.053188195760179e-76,3.410166142098198e-08,0.938,6.196273656079203e-37,9.814619871034916e-09,5.492500594276241e-24,2.2721099352261153e-12,1.40573633319983e-06,0.0,0.0,0.026630959530487684,0.009999995094023164,0.049999979509921084,1.9827346622786977e-46,1.9998383797003303e-53,0.0019985601696099176,2.8700994900539105e-78
1.530038745922715e-10,0.041572359999999996,3.447781664916475e-08,1.969502671445522e-17,2.0715160284593953e-08,1.2165506561789355e-76,3.44855421514597e-08,0.938,6.697951458098587e-37,9.925220649142754e-09,5.806081052192241e-24,2.261867023182051e-12,1.4213953867731423e-06,0.0,0.0,0.02663094276318336,0.009999995038755571,0.049999979279846035,2.240348378923577e-46,2.185939108657855e-53,0.00199854412679656,3.352419339412176e-78
1.5470841341442897e-10,0.041572359999999996,3.4861566997025904e-08,2.0358216327512197e-17,2.094516296030017e-08,1.403021607520647e-76,3.486941386389629e-08,0.938,7.234047661291579e-37,1.0035821708840664e-08,6.133821200714638e-24,2.251199290985428e-12,1.4370505045842378e-06,0.0,0.0,0.02663092599985042,0.009999994983488048,0.04999997904978801,2.5280379479025443e-46,2.3870197964554887e-53,0.0019985280879284005,3.9090981868491813e-78
1.5641295223658645e-10,0.041572359999999996,3.5245307857484034e-08,2.1036121249390338e-17,2.1175148609887363e-08,1.6155614136587025e-76,3.5253276487737155e-08,0.938,7.80650778378776e-37,1.0146423030861152e-08,6.476195119201327e-24,2.2401261894858243e-12,1.4527016876032342e-06,0.0,0.0,0.026630909240488016,0.009999994928220598,0.049999978819747014,2.8489272535065927e-46,2.604102269022035e-53,0.00199851205300452,4.550591305968794e-78
1.5811749105874394e-10,0.041572359999999996,3.562903917896341e-08,2.172890257915431e-17,2.140511723463964e-08,1.8574711052069512e-76,3.563712995243242e-08,0.938,8.417364332832555e-37,1.0257024596113862e-08,6.833687344632335e-24,2.228666991003198e-12,1.4683489368001849e-06,0.0,0.0,0.026630892485095304,0.009999994872953215,0.04999997858972305,3.206425349790098e-46,2.8382657873536714e-53,0.0019984960220240013,5.288685619433432e-78
1.5982202988090142e-10,0.041572359999999996,3.601276090969775e-08,2.243672140181625e-17,2.1635068835841002e-08,2.1324271857398238e-76,3.6020974187436824e-08,0.938,9.068739686118565e-37,1.036762638570512e-08,7.206792985289817e-24,2.2168407696269123e-12,1.4839922531450951e-06,0.0,0.0,0.026630875733671427,0.009999994817685902,0.04999997835971611,3.60424895008483e-46,3.090649598328824e-53,0.0019984799949859244,6.136651851523182e-78
1.615265687030589e-10,0.041572359999999996,3.639647299771165e-08,2.31597387882412e-17,2.1865003414775337e-08,2.444519582620904e-76,3.640480912220954e-08,0.938,9.762849037258258e-37,1.0478228380956585e-08,7.59601783442158e-24,2.2046663824263844e-12,1.4996316376079432e-06,0.0,0.0,0.02663085898621554,0.009999994762418658,0.0499999781297262,4.0464464346510174e-46,3.3624555709520506e-53,0.001998463971889373,7.109412247604369e-78
1.6323110752521638e-10,0.041572359999999996,3.67801753908028e-08,2.3898115795051495e-17,2.2094920972726444e-08,2.7982930027509907e-76,3.6788634686214195e-08,0.938,1.0502003406909787e-36,1.0588830563422964e-08,8.001878483887807e-24,2.1921624515914988e-12,1.5152670911586966e-06,0.0,0.0,0.026630842242726792,0.009999994707151487,0.04999997789975331,4.5374234704797976e-46,3.6549509207554813e-53,0.0019984479527334286,8.223725282318069e-78
1.6493564634737386e-10,0.041572359999999996,3.716386803652534e-08,2.4652013464529803e-17,2.2324821510978024e-08,3.1987919257234855e-76,3.717245080891867e-08,0.938,1.1288612718499261e-36,1.0699432914908807e-08,8.424902437791456e-24,2.1793473474999485e-12,1.5308986147673298e-06,0.0,0.0,0.026630825503204343,0.009999994651884383,0.04999997766979744,5.081970311687332e-46,3.9694710223656028e-53,0.001998431937517174,9.49838874490657e-78
1.6664018516953134e-10,0.041572359999999996,3.7547550882174004e-08,2.5421592824521188e-17,2.255470503081366e-08,3.6516094899076656e-76,3.755625741979511e-08,0.938,1.2125188938060789e-36,1.0810035417484405e-08,8.865628226092608e-24,2.1662391727074897e-12,1.5465262094038387e-06,0.0,0.0,0.026630808767647333,0.00999999459661735,0.049999977439858595,5.685290857683917e-46,4.307422310869105e-53,0.0019984159262396903,1.0954462742835592e-77
1.6834472399168882e-10,0.041572359999999996,3.793122387476912e-08,2.620701488833387e-17,2.2784571533516855e-08,4.162940569380684e-76,3.794005444831983e-08,0.938,1.3014349279251764e-36,1.0920638053500748e-08,9.32460551820659e-24,2.1528557468647938e-12,1.5621498760382579e-06,0.0,0.0,0.026630792036054923,0.009999994541350385,0.04999997720993677,6.353033566976018e-46,4.670285274256542e-53,0.0019983999189000625,1.2615514370535023e-77
1.700492628138463e-10,0.041572359999999996,3.831488696104274e-08,2.7008440654638867e-17,2.3014421020370986e-08,4.739639365506076e-76,3.8323841823973255e-08,0.938,1.3958819474958005e-36,1.1031240805603563e-08,9.802395236585657e-24,2.1392145925659917e-12,1.5777696156406724e-06,0.0,0.0,0.026630775308426263,0.009999994486083493,0.04999997698003195,7.091324333026394e-46,5.059617539628039e-53,0.001998383915497373,1.4507885936026094e-77
1.7175380163600378e-10,0.041572359999999996,3.869854008742547e-08,2.782603110736849e-17,2.3244253492659347e-08,5.389281847163325e-76,3.870761947623981e-08,0.938,1.4961437116282863e-36,1.1141843656746454e-08,1.0299569670284104e-23,2.1253329221284638e-12,1.593385429181232e-06,0.0,0.0,0.026630758584760498,0.009999994430816669,0.049999976750144164,7.90680142620292e-46,5.477057055218937e-53,0.0019983679160307057,1.6660988741611298e-77
1.7345834045816127e-10,0.041572359999999996,3.908218320003435e-08,2.865994721561361e-17,2.3474068951665125e-08,6.120233386657399e-76,3.909138733460798e-08,0.938,1.6025155059274754e-36,1.1252446590203065e-08,1.0816712588506913e-23,2.111227625298104e-12,1.608997317630164e-06,0.0,0.0,0.02663074186505679,0.009999994375549914,0.049999976520273375,8.806652605054441e-46,5.924325369858662e-53,0.0019983519204991433,1.9107624537785206e-77
1.7516287928031875e-10,0.041572359999999996,3.9465816244661673e-08,2.951034993351979e-17,2.3703867398671395e-08,6.941721961542679e-76,3.9475145328570186e-08,0.938,1.7153044899874617e-36,1.1363049589578398e-08,1.13544193541419e-23,2.096915257872665e-12,1.6246052819577824e-06,0.0,0.0,0.026630725149314288,0.009999994320283229,0.04999997629041962,9.798654505672655e-46,6.40323101162191e-53,0.0019983359289017697,2.1884336930557814e-77
1.7686741810247623e-10,0.041572359999999996,3.984943916676455e-08,3.0377400200182366e-17,2.3933648834961158e-08,7.863917319798062e-76,3.98588933876228e-08,0.938,1.834830051783888e-36,1.1473652638819182e-08,1.191329703727531e-23,2.0824120312356834e-12,1.6402093231345e-06,0.0,0.0,0.026630708437532145,0.009999994265016613,0.04999997606058286,1.089121442540648e-45,6.915672967735433e-53,0.0019983199412376704,2.5031795199858332e-77
1.785719569246337e-10,0.041572359999999996,4.023305191145553e-08,3.126125893954023e-17,2.416341326181728e-08,8.898016530741146e-76,4.024263144126608e-08,0.938,1.961424169044481e-36,1.158425572222337e-08,1.2493964528690827e-23,2.0677338027922886e-12,1.6558094421308378e-06,0.0,0.0,0.026630691729709517,0.00999999420975007,0.04999997583076312,1.2093414622510764e-45,7.463644267880296e-53,0.001998303957505928,2.859521316305216e-77
1.802764957467912e-10,0.041572359999999996,4.0616654423494075e-08,3.2162087060268595e-17,2.4393160680522556e-08,1.0056336367322116e-75,4.06263594190042e-08,0.938,2.09543177766688e-36,1.169485882444875e-08,1.309705265335183e-23,2.0528960672958127e-12,1.6714056399174337e-06,0.0,0.0,0.026630675025845554,0.009999994154483594,0.049999975600960395,1.3415059256854734e-45,8.049235672931246e-53,0.001998287977705629,3.2624805896322993e-77
1.8198103456894867e-10,0.041572359999999996,4.100024664727877e-08,3.3080045455670684e-17,2.4622891092359652e-08,1.1352412990423195e-75,4.101007725034518e-08,0.938,2.2372111472453574e-36,1.1805461930520662e-08,1.3723204283867032e-23,2.037913949051885e-12,1.6869979174650472e-06,0.0,0.0,0.026630658325939412,0.009999994099217188,0.04999997537117466,1.4866724100866538e-45,8.674639471116241e-53,0.0019982720018358567,3.717628731819024e-77
1.8368557339110615e-10,0.041572359999999996,4.138382852684061e-08,3.401529500356826e-17,2.485260449861115e-08,1.2801109433710614e-75,4.139378486480095e-08,0.938,2.3871342637706964e-36,1.1916065025838887e-08,1.4373074453939323e-23,2.0228021949852744e-12,1.7025862757445717e-06,0.0,0.0,0.02663064162999025,0.009999994043950852,0.049999975141405945,1.6459809155196987e-45,9.342153383624392e-53,0.0019982560298956965,4.231141184707664e-77
1.8539011221326363e-10,0.041572359999999996,4.176740000583693e-08,3.496799656619113e-17,2.5082300900559522e-08,1.4418731417268249e-75,4.177748219188729e-08,0.938,2.54558721957239e-36,1.2026668096183704e-08,1.504733047179784e-23,2.0075751685535455e-12,1.718170715727036e-06,0.0,0.0,0.026630624937997213,0.009999993988684584,0.049999974911654234,1.8206594309322052e-45,1.0054184581759803e-52,0.0019982400618842335,4.809856356558912e-77
1.8709465103542111e-10,0.041572359999999996,4.215096102754629e-08,3.593831099006562e-17,2.531198029948715e-08,1.6223152048640937e-75,4.216116916112391e-08,0.938,2.7129706105729784e-36,1.2137271127721074e-08,1.5746652033613207e-23,1.99224684449039e-12,1.7337512383836112e-06,0.0,0.0,0.026630608249959466,0.009999993933418386,0.04999997468191953,2.0120298192748092e-45,1.081325381776654e-52,0.0019982240978005544,5.4613396555732e-77
1.887991898575786e-10,0.041572359999999996,4.2534511534864066e-08,3.692639910590203e-17,2.5541642696676297e-08,1.8233946001244086e-75,4.254484570203438e-08,0.938,2.8896999409222083e-36,1.2247874107007075e-08,1.6471731336895818e-23,1.976830804360036e-12,1.7493278446856153e-06,0.0,0.0,0.026630591565876154,0.009999993878152258,0.04999997445220182,2.2215140367753005e-45,1.1621999671448073e-52,0.001998208137643744,6.193953031272195e-77
1.9050372867973608e-10,0.041572359999999996,4.2918051470298924e-08,3.793242172848111e-17,2.577128809340914e-08,2.0472533793026266e-75,4.2928511744146204e-08,0.938,3.0762060350773854e-36,1.2358477020991508e-08,1.7223273193877282e-23,1.9613402329028888e-12,1.764900535604516e-06,0.0,0.0,0.02663057488574643,0.009999993822886199,0.04999997422250112,2.4506407020102898e-45,1.2483182914710976e-52,0.001998192181412889,7.01693044026156e-77
1.9220826750189356e-10,0.041572359999999996,4.3301580775970004e-08,3.8956539656539456e-17,2.6000916490967757e-08,2.2962336823033173e-75,4.331216721699091e-08,0.938,3.272935457396882e-36,1.2469079857020792e-08,1.8001995144874772e-23,1.9457879151514805e-12,1.780469312111934e-06,0.0,0.0,0.026630558209569465,0.009999993767620213,0.049999973992817415,2.7010520310047344e-45,1.3399690996187178e-52,0.0019981762291070753,7.940459680168241e-77
1.9391280632405104e-10,0.041572359999999996,4.368509939360479e-08,3.9998913672654236e-17,2.6230527890634104e-08,2.572894385993084e-75,4.369581205010392e-08,0.938,3.480350939314595e-36,1.2579682602840034e-08,1.880862757163834e-23,1.930186234294844e-12,1.7960341751796451e-06,0.0,0.0,0.026630541537344406,0.009999993712354294,0.04999997376315071,2.974511155196064e-45,1.437454264811741e-52,0.001998160280725389,8.9757710643451e-77
1.9561734514620852e-10,0.041572359999999996,4.40686072645379e-08,4.1059704543126726e-17,2.646012229369005e-08,2.880028971447265e-75,4.4079446173024774e-08,0.938,3.698931814163211e-36,1.2690285246594476e-08,1.9643913810681175e-23,1.9145471702685545e-12,1.8115951257795824e-06,0.0,0.0,0.026630524869070405,0.009999993657088445,0.04999997353350101,3.272909839714208e-45,1.5410892617698853e-52,0.0019981443362669165,1.0135233440285914e-76
1.97321883968366e-10,0.041572359999999996,4.445210432971022e-08,4.213907301786514e-17,2.668969970141737e-08,3.220684686743828e-75,4.4463069515297044e-08,0.938,3.9291744597137424e-36,1.2800887776830165e-08,2.0508610266592613e-23,1.898882299046839e-12,1.8271521648838337e-06,0.0,0.0,0.026630508204746616,0.009999993601822665,0.049999973303868295,3.5982766200542834e-45,1.6512036525115791e-52,0.0019981283957307464,1.1432458086673095e-76
1.9902642279052348e-10,0.041572359999999996,4.483559052966919e-08,4.3237179830266546e-17,2.691926011509771e-08,3.598183086590751e-75,4.484668200646845e-08,0.938,4.171592748498587e-36,1.2911490182494003e-08,2.1403486525333955e-23,1.88320279261241e-12,1.842705293464646e-06,0.0,0.0,0.026630491544372203,0.009999993546556955,0.049999973074252566,3.952785375862893e-45,1.7681415850489356e-52,0.0019981124591159642,1.2882411057687513e-76
2.0073096161268096e-10,0.041572359999999996,4.5219065804569214e-08,4.435418569709802e-17,2.7148803536012647e-08,4.016142034394333e-75,4.52302835760909e-08,0.938,4.4267185059854384e-36,1.3022092452933108e-08,2.2329325467516928e-23,1.8675194195790405e-12,1.8582545124944214e-06,0.0,0.0,0.02663047488794632,0.009999993491291314,0.04999997284465385,4.338764361223895e-45,1.8922623052002776e-52,0.001998096526421659,1.4501534578728125e-76
2.0243550043483844e-10,0.041572359999999996,4.560253009417319e-08,4.5490251318377044e-17,2.7378329965443648e-08,4.478499256886488e-75,4.561387415372055e-08,0.938,4.695101976669516e-36,1.3132694577893601e-08,2.3286923381664863e-23,1.851842546441389e-12,1.8737998229457186e-06,0.0,0.0,0.02663045823546812,0.009999993436025742,0.04999997261507211,4.758705711512412e-45,2.0239406817479764e-52,0.0019980805976469165,1.6307878135089202e-76
2.0414003925699593e-10,0.041572359999999996,4.598598333785419e-08,4.6645537377251006e-17,2.760783940467205e-08,4.989537546132269e-75,4.599745366891789e-08,0.938,4.977312298151622e-36,1.324329654751874e-08,2.4277090077456294e-23,1.8361821394260666e-12,1.8893412257912474e-06,0.0,0.0,0.026630441586936764,0.00999999338076024,0.049999972385507366,5.215275447585046e-45,2.1635677451712976e-52,0.0019980646727908264,1.8321239934499032e-76
2.058445780791534e-10,0.041572359999999996,4.636942547459808e-08,4.7820204539876194e-17,2.7837331854979138e-08,5.55391170864247e-75,4.6381022051247793e-08,0.938,5.2739379832693886e-36,1.3353898352346546e-08,2.5300648998951145e-23,1.8205477669176367e-12,1.9048787220038708e-06,0.0,0.0,0.02663042494235141,0.009999993325494807,0.04999997215595962,5.711323998790544e-45,2.3115512401858628e-52,0.0019980487518524758,2.056331946582112e-76
2.075491169013109e-10,0.041572359999999996,4.6752856443006406e-08,4.901441345529601e-17,2.8066807317646058e-08,6.176677366428825e-75,4.676457923027959e-08,0.938,5.5855874103490775e-36,1.3464499983306813e-08,2.6358437337799265e-23,1.8049486024328514e-12,1.9204123125565973e-06,0.0,0.0,0.026630408301711216,0.009999993270229443,0.04999997192642884,6.249897267020185e-45,2.4683161923232006e-52,0.001998032834830953,2.3057881919749157e-76
2.0925365572346837e-10,0.041572359999999996,4.7136276181300025e-08,5.022832475531849e-17,2.8296265793953862e-08,6.863321720168582e-75,4.7148125135587174e-08,0.938,5.912889321645287e-36,1.3575101431717675e-08,2.7451306146431244e-23,1.7893934281163e-12,1.9359419984225814e-06,0.0,0.0,0.026630391665015334,0.00999999321496415,0.04999997169691506,6.83424825477155e-45,2.6343054887858703e-52,0.0019980169217253476,2.5830935283080743e-76
2.1095819454562585e-10,0.041572359999999996,4.751968462732303e-08,5.1462099054393363e-17,2.8525707285183506e-08,7.619796390197004e-75,4.7531659696749065e-08,0.938,6.256493330035919e-36,1.3685702689281626e-08,2.858012045123153e-23,1.7738906387304386e-12,1.9514677805751175e-06,0.0,0.0,0.026630375032262926,0.009999993159698925,0.04999997146741826,7.467849280972713e-45,2.809980473815574e-52,0.001998001012534748,2.8910920966224997e-76
2.1266273336778333e-10,0.041572359999999996,4.790308171854727e-08,5.271589694948842e-17,2.8755131792615852e-08,8.452552456827837e-75,4.791518284334851e-08,0.938,6.617070434039795e-36,1.37963037480811e-08,2.974575936569361e-23,1.758448246112956e-12,1.9669896599876343e-06,0.0,0.0,0.02663035840345315,0.00999999310443377,0.04999997123793845,8.154404809106422e-45,2.9958215588136538e-52,0.001997985107258243,3.232891887408045e-76
2.143672721899408e-10,0.041572359999999996,4.828646739207724e-08,5.3989879019965384e-17,2.898453931753164e-08,9.368577827520158e-75,4.829869450497353e-08,0.938,6.99531354122422e-36,1.3906904600573624e-08,3.094911620355729e-23,1.7430738840744098e-12,1.9825076376336943e-06,0.0,0.0,0.02663034177858516,0.009999993049168683,0.04999997100847563,8.897864912985658e-45,3.192328847455271e-52,0.001997969205894922,3.611886788341134e-76
2.160718110120983e-10,0.041572359999999996,4.866984158465544e-08,5.528420582745531e-17,2.9213929861211528e-08,1.0375437064673898e-74,4.8682194611217116e-08,0.938,7.391938000069834e-36,1.4017505239586528e-08,3.2191098591927873e-23,1.7277748137091706e-12,1.9980217144869825e-06,0.0,0.0,0.026630325157658126,0.009999992993903667,0.04999997077902977,9.70243940636401e-45,3.400022776040525e-52,0.001997953308443875,4.031780274545668e-76
2.1777634983425577e-10,0.041572359999999996,4.905320423266802e-08,5.659903791573342e-17,2.944330342493606e-08,1.1481313814353133e-74,4.9065683091677194e-08,0.938,7.807682140360027e-36,1.4128105658311308e-08,3.3472628584377255e-23,1.7125579290928298e-12,2.0135318915213077e-06,0.0,0.0,0.026630308540671194,0.00999999293863872,0.0499999705496009,1.0572612663416523e-44,3.619444769327716e-52,0.0019979374149041917,4.496610849083209e-76
2.1948088865641326e-10,0.041572359999999996,4.9436555272150927e-08,5.793453581059369e-17,2.9672660009985692e-08,1.2695055983013963e-74,4.944915987595688e-08,0.938,8.243307822162277e-36,1.4238705850297615e-08,3.4794642774026683e-23,1.6974297633394638e-12,2.029038169710589e-06,0.0,0.0,0.026630291927623537,0.009999992883373842,0.049999970320189005,1.1513159157999714e-44,3.8511579120958794e-52,0.0019979215252749613,5.0107793474940285e-76
2.2118542747857074e-10,0.041572359999999996,4.981989463879621e-08,5.929086001972277e-17,2.990199961764077e-08,1.4026223816360769e-74,4.9832624893664413e-08,0.938,8.699600993468573e-36,1.4349305809446899e-08,3.6158092406611226e-23,1.6823964949923915e-12,2.0445405500288546e-06,0.0,0.0,0.026630275318514297,0.009999992828109034,0.04999997009079409,1.2529159750493105e-44,4.095747636685702e-52,0.0019979056395552754,5.579078226620358e-76
2.2288996630072822e-10,0.041572359999999996,5.020322226795878e-08,6.066817103257387e-17,3.0131322249181526e-08,1.5485141041778897e-74,5.021607807441339e-08,0.938,9.177372256562345e-36,1.4459905530005783e-08,3.756394349352573e-23,1.667463954722411e-12,2.0600390334502346e-06,0.0,0.0,0.026630258713342646,0.009999992772844295,0.04999996986141616,1.3626018751939804e-44,4.35382242676983e-52,0.001997889757744223,6.206722964658758e-76
2.245945051228857e-10,0.041572359999999996,5.058653809466343e-08,6.206662932023997e-17,3.036062790588812e-08,1.708294924340239e-74,5.059951934782284e-08,0.938,9.677457443179012e-36,1.4570505006559117e-08,3.901317692485221e-23,1.6526376323078577e-12,2.0755336209489508e-06,0.0,0.0,0.02663024211210774,0.009999992717579622,0.049999969632055184,1.4809481796140056e-44,4.626014537605557e-52,0.001997873879840896,6.89938570642194e-76
2.2629904394504318e-10,0.041572359999999996,5.096984205361192e-08,6.348639533532705e-17,3.0589916589040586e-08,1.8831665646780992e-74,5.09829486435173e-08,0.938,1.020071819852748e-35,1.4681104234022823e-08,4.050678858236858e-23,1.6379226838712732e-12,2.0910243134993145e-06,0.0,0.0,0.026630225514808738,0.00999999266231502,0.04999996940271119,1.6085654551310472e-44,4.912980733024797e-52,0.0019978580058443857,7.663231295154091e-76
