Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45)
6.5074217670149865e-09,0.05497191311922635,8.388910906651515e-07,0.938,0.0,0.0,0.035211502954666137,0.009999867565761485,0.04999871411564424,1.9674789484570605e-24,7.331429619535226e-32,0.0019972851166717136,6.635305673789423e-43,1.1621390753499517e-41,1.2834635566363771e-06,7.302720521954918e-20,2.6728140798375573e-07,6.66562482307931e-14,7.868230955260125e-12,1.8808731370524825e-06,8.339630886735068e-07,4.703590106163912e-11,5.157303284126922e-44,5.869857321834548e-32,2.6223845068985136e-19,2.929012860554601e-23
6.537723403361493e-09,0.05497191311922635,8.395281862722708e-07,0.938,0.0,0.0,0.035211499607794246,0.009999866949129218,0.04999871410451469,2.0642534380996993e-24,7.544516879698766e-32,0.0019972836512895118,6.977990077561477e-43,1.200859363778271e-41,1.2834634321795172e-06,7.475349255540842e-20,2.685259272388604e-07,6.791525851739702e-14,7.867518885793889e-12,1.8817243335706529e-06,8.345768744218421e-07,4.743457670937585e-11,5.395530550572677e-44,6.036851376774729e-32,2.6843753413377153e-19,3.0564633392758876e-23
6.568025039708e-09,0.05497191311922635,8.401545720136449e-07,0.938,0.0,0.0,0.03521149629665508,0.009999866332497106,0.049998714093383946,2.1652265917579925e-24,7.762627963268465e-32,0.0019972822109310534,7.336464202523165e-43,1.2406780046818e-41,1.283463309061097e-06,7.651120464617619e-20,2.6977044592710195e-07,6.919074563607759e-14,7.866906483103045e-12,1.8825612163968418e-06,8.351799495365461e-07,4.7833819374581986e-11,5.643625682784711e-44,6.207759209743769e-32,2.7474640899294683e-19,3.188707903607258e-23
6.5983266760545065e-09,0.05497191311922635,8.407704236291998e-07,0.938,0.0,0.0,0.035211493020656515,0.009999865715865147,0.04999871408225205,2.2705558670784615e-24,7.985853092745252e-32,0.0019972807951799034,7.71137417995631e-43,1.2816206816096455e-41,1.283463187258972e-06,7.830014153292658e-20,2.7101496405292447e-07,7.048282231323309e-14,7.866391853661606e-12,1.8833840262156515e-06,8.357724897749344e-07,4.823361917422296e-11,5.902011532716697e-44,6.382649416020025e-32,2.8116936959879853e-19,3.3258980270397344e-23
6.628628312401013e-09,0.05497191311922635,8.413759142410494e-07,0.938,0.0,0.0,0.03521148977921564,0.009999865099233339,0.04999871407111902,2.380403680997122e-24,8.214283559416174e-32,0.0019972794036262976,8.103399879550339e-43,1.3237134997042769e-41,1.2834630667513419e-06,8.012095260879022e-20,2.7225948162069987e-07,7.179160121387425e-14,7.865973142571942e-12,1.884192999664597e-06,8.36354668276258e-07,4.863396637102008e-11,6.170758228368221e-44,6.561598216633422e-32,2.8770667029485365e-19,3.4681890299310636e-23
6.65892994874752e-09,0.05497191311922635,8.419712143831245e-07,0.938,0.0,0.0,0.03521148657175879,0.009999864482601685,0.049998714059984885,2.4949375353328938e-24,8.448011770073232e-32,0.0019972780358670336,8.513230222857938e-43,1.3669830480845567e-41,1.2834629475167488e-06,8.197401394675984e-20,2.7350399863472166e-07,7.311719493692326e-14,7.865648532682311e-12,1.8849883694021209e-06,8.369266555913358e-07,4.903485137180014e-11,6.45007704992434e-44,6.744682776917766e-32,2.9435945132729287e-19,3.615740152459031e-23
6.6892315850940264e-09,0.05497191311922635,8.425564920308154e-07,0.938,0.0,0.0,0.03521148339772123,0.009999863865970179,0.049998714048849646,2.614330144693071e-24,8.687131232300867e-32,0.001997276691505386,8.941563819431668e-43,1.4114564346067146e-41,1.2834628295340712e-06,8.385966878126303e-20,2.747485150992027e-07,7.445971601448224e-14,7.865416243727066e-12,1.8857703641744895e-06,8.374886197121986e-07,4.943626472584437e-11,6.740451539558943e-44,6.931977659855475e-32,3.0112937917467462e-19,3.7687146283719355e-23
6.719533221440533e-09,0.05497191311922635,8.431319126306086e-07,0.938,0.0,0.0,0.035211480256547224,0.00999986324933882,0.04999871403771333,2.738759566731605e-24,8.931736565327684e-32,0.0019972753701509973,9.389128119810313e-43,1.4571612667079484e-41,1.2834627127825194e-06,8.577833079549992e-20,2.759930310182778e-07,7.581927691181734e-14,7.865274531490102e-12,1.8865392088815968e-06,8.380407261017283e-07,4.9838197123237696e-11,7.042396124323639e-44,7.123556824449172e-32,3.0801775658092195e-19,3.927279759502193e-23
6.74983485778704e-09,0.05497191311922635,8.436976391297087e-07,0.938,0.0,0.0,0.03521147714768973,0.009999862632707612,0.04999871402657596,2.8684093348401005e-24,9.181923509965869e-32,0.0019972740714197966,9.85668715635725e-43,1.5041256291741696e-41,1.283462597241631e-06,8.773038023353918e-20,2.7723754639600903e-07,7.719599002626179e-14,7.865221686990962e-12,1.8872951246416497e-06,8.385831377232834e-07,5.024063939321881e-11,7.356288632072919e-44,7.31949629879192e-32,3.1502596203985886e-19,4.0916069911408866e-23
6.7801364941335464e-09,0.05497191311922635,8.442538320056279e-07,0.938,0.0,0.0,0.03521147407061044,0.009999862016076548,0.049998714015437574,3.0034685933167354e-24,9.437788930409501e-32,0.001997272794933899,1.034503256082586e-42,1.5523780936682017e-41,1.283462482891267e-06,8.971620658485917e-20,2.784820612363868e-07,7.85899676864756e-14,7.865256035692172e-12,1.88803832885475e-06,8.391160150702902e-07,5.0643582502532216e-11,7.682454365990603e-44,7.519874324141782e-32,3.2215542438406126e-19,4.261871988348125e-23
6.810438130480053e-09,0.05497191311922635,8.448006492957284e-07,0.938,0.0,0.0,0.03521147102477951,0.009999861399445628,0.049998714004298166,3.1441322350230983e-24,9.699430822442779e-32,0.0019972715403215164,1.085497602846882e-42,1.6019477431371112e-41,1.2834623697116058e-06,9.173620704111293e-20,2.7972657554333034e-07,8.000132215183744e-14,7.865375936726883e-12,1.8887690352654106e-06,8.396395161957877e-07,5.104701755378273e-11,8.021293863457329e-44,7.724770091407534e-32,3.294075483523717e-19,4.438254713186078e-23
6.84073976682656e-09,0.05497191311922635,8.45338246626703e-07,0.938,0.0,0.0,0.03521146800967558,0.009999860782814856,0.049998713993157765,3.2906010415411202e-24,9.966948320559055e-32,0.0019972703072168646,1.138735317332626e-42,1.6528641837693294e-41,1.2834622576831412e-06,9.379077525411114e-20,2.809710893206878e-07,8.143016561177356e-14,7.865579782146614e-12,1.8894874540240143e-06,8.401537967419112e-07,5.145093578379358e-11,8.373276451644147e-44,7.934263145841653e-32,3.3678375150339805e-19,4.6209395028309274e-23
6.871041403173066e-09,0.05497191311922635,8.458667772439828e-07,0.938,0.0,0.0,0.03521146502478553,0.009999860166184224,0.04999871398201639,3.443081825860822e-24,1.0240441703385677e-31,0.001997269095260075,1.1943030657181829e-42,1.7051575432541925e-41,1.2834621467866748e-06,9.58803089969232e-20,2.8221560257223865e-07,8.287661018514417e-14,7.865865996188651e-12,1.8901937917472556e-06,8.406590099693016e-07,5.185532856196863e-11,8.738864946257838e-44,8.148433779109092e-32,3.442854635650864e-19,4.810115148557163e-23
6.901343039519573e-09,0.05497191311922635,8.46386392041056e-07,0.938,0.0,0.0,0.03521146206960445,0.009999859549553736,0.049998713970874055,3.601787577636446e-24,1.052001240026445e-31,0.001997267904097105,1.25229073651286e-42,1.7588584706028228e-41,1.283462037003314e-06,9.800520891255238e-20,2.834601153016946e-07,8.43407679196801e-14,7.866233034562378e-12,1.8908882515775568e-06,8.411553067864288e-07,5.226018738865937e-11,9.118495011080845e-44,8.367363501200605e-32,3.519141197032641e-19,5.005974975617422e-23
6.93164467586608e-09,0.05497191311922635,8.468972395886923e-07,0.938,0.0,0.0,0.03521145914363548,0.009999858932923386,0.049998713959730774,3.7669376110426694e-24,1.0805762997769932e-31,0.00199726673337965,1.312791139249486e-42,1.8139981445194827e-41,1.2834619283144667e-06,1.001658768754668e-19,2.8470462751270153e-07,8.582275079144574e-14,7.866679383753693e-12,1.8915710332414873e-06,8.41642835778816e-07,5.266550389353742e-11,9.512612302944024e-44,8.591135048877457e-32,3.596711630557983e-19,5.2087169240341e-23
6.961946312212586e-09,0.05497191311922635,8.473994661640539e-07,0.938,0.0,0.0,0.0352114562463897,0.00999985831629318,0.049998713948586584,3.9387577152568796e-24,1.1097797245951154e-31,0.0019972655827650587,1.3758999218334479e-42,1.8706082845303245e-41,1.2834618207018384e-06,1.0236271728827541e-19,2.8594913920884015e-07,8.732267070433476e-14,7.867203560347187e-12,1.8922423331071958e-06,8.42121743238156e-07,5.307126983397317e-11,9.921697398216792e-44,8.819832159630117e-32,3.675580451193802e-19,5.418543630301733e-23
6.992247948559093e-09,0.05497191311922635,8.478932157796905e-07,0.938,0.0,0.0,0.035211453377386036,0.00999985769966311,0.0499987139374415,4.1174803075942224e-24,1.1396220064739451e-31,0.0019972644519162465,1.4417158279464394e-42,1.928721158498553e-41,1.2834617141474251e-06,1.0459613688659291e-19,2.8719365039362735e-07,8.884063948960175e-14,7.867804110365559e-12,1.8929023442408853e-06,8.42592173191306e-07,5.3477477093421116e-11,1.0346252955475817e-43,9.053539480204218e-32,3.7557622515843786e-19,5.635662509995371e-23
7.0225495849056e-09,0.05497191311922635,8.483786302123988e-07,0.938,0.0,0.0,0.03521145053615114,0.00999985708303318,0.04999871392629552,4.303344589325241e-24,1.170113755032089e-31,0.0019972633405016104,1.5103409474786437e-42,1.9883695871140336e-41,1.283461608633513e-06,1.0686654443795628e-19,2.8843816107051735e-07,9.037676890542528e-14,7.86847960862579e-12,1.8935512564623305e-06,8.430542674291529e-07,5.388411767981255e-11,1.0786785283024138e-43,9.292342649285521e-32,3.8372717025802964e-19,5.860285841287041e-23
7.052851221252106e-09,0.05497191311922635,8.488558490319472e-07,0.938,0.0,0.0,0.03521144772221922,0.009999856466403386,0.049998713915148686,4.496596704207089e-24,1.201265698144015e-31,0.001997262248194946,1.5818807606554937e-42,2.04958694916781e-41,1.28346150414267e-06,1.0917435094869231e-19,2.896826712429027e-07,9.193117063650162e-14,7.869228658111427e-12,1.8941892563994667e-06,8.435081655353373e-07,5.42911837239559e-11,1.1243806027987469e-43,9.536328385800066e-32,3.9201235543113456e-19,6.092630849377244e-23
7.083152857598613e-09,0.05497191311922635,8.493250096296481e-07,0.938,0.0,0.0,0.035211444935132036,0.009999855849773727,0.04999871390400099,4.697489899758278e-24,1.233088682574136e-31,0.0019972611746753672,1.6564441140356915e-42,2.1124071888917352e-41,1.2834614006577444e-06,1.115199696500296e-19,2.909271809141157e-07,9.35039562936685e-14,7.870049889360603e-12,1.8948165275420602e-06,8.439540049148302e-07,5.469866747794555e-11,1.1717843824022453e-43,9.785584492148343e-32,4.004332635723491e-19,6.332919791846986e-23
7.11345449394512e-09,0.05497191311922635,8.497862472467731e-07,0.938,0.0,0.0,0.035211442174438695,0.009999855233144206,0.04999871389285246,4.906284691306131e-24,1.2655936746113966e-31,0.0019972601196272225,1.7341432981045298e-42,2.1768648237941923e-41,1.2834612981618615e-06,1.1390381593745234e-19,2.9217169008742914e-07,9.509523741355852e-14,7.870941959869326e-12,1.8954332502944752e-06,8.443919208223512e-07,5.510656131357946e-11,1.2209447574511225e-43,1.0040199818861668e-31,4.0899138542206197e-19,6.581380044932778e-23
7.143756130291626e-09,0.05497191311922635,8.502396950028033e-07,0.938,0.0,0.0,0.03521143943969562,0.009999854616514816,0.049998713881703113,5.123249028836353e-24,1.2987917607015669e-31,0.0019972590827400144,1.8150942046108902e-42,2.2429949516214243e-41,1.2834611966384163e-06,1.1632630739966228e-19,2.934161987660582e-07,9.670512545828018e-14,7.871903553509546e-12,1.8960396020275544e-06,8.448220463906201e-07,5.551485772078587e-11,1.2719181179195599e-43,1.030026425578987e-31,4.1768821958016943e-19,6.838244190726435e-23
7.174057766638133e-09,0.05497191311922635,8.506854839235051e-07,0.938,0.0,0.0,0.03521143673046636,0.009999853999885561,0.04999871387055298,5.3486584666747165e-24,1.3326941480787435e-31,0.001997258063708325,1.8994164546267683e-42,2.310833256725172e-41,1.2834610960710735e-06,1.1878786381954157e-19,2.9466070695316034e-07,9.833373181512683e-14,7.872933379961641e-12,1.8966357571296257e-06,8.452445126584366e-07,5.5923549306059896e-11,1.3247620264675036e-43,1.0565868753827232e-31,4.265252724995344e-19,7.103750105302743e-23
7.20435940298464e-09,0.05497191311922635,8.511237429688263e-07,0.938,0.0,0.0,0.035211434046321564,0.00999985338325644,0.049998713859402064,5.5827963360311554e-24,1.3673121653964187e-31,0.0019972570622317303,1.9872334714568804e-42,2.3804160167059407e-41,1.2834609964437604e-06,1.212889071608121e-19,2.959052146518374e-07,9.998116779631161e-14,7.874030174160832e-12,1.8972218870566545e-06,8.456594485985772e-07,5.6332628790910054e-11,1.3795354554053502e-43,1.0837105346142062e-31,4.355040584694917e-19,7.378141047778963e-23
7.234661039331146e-09,0.05497191311922635,8.515545990606026e-07,0.938,0.0,0.0,0.0352114313868388,0.009999852766627447,0.04999871384825037,5.825953920436412e-24,1.40265726335799e-31,0.001997256078014732,2.0786725537898384e-42,2.4517801095483406e-41,1.2834608977406645e-06,1.2382986156996448e-19,2.9714972186513577e-07,1.0164754463872837e-13,7.875192695757163e-12,1.8977981603815485e-06,8.460669811455058e-07,5.6742089010315336e-11,1.4362990963479656e-43,1.1114067153864328e-31,4.446260996111443e-19,7.661665750309726e-23
7.264962675677653e-09,0.05497191311922635,8.519781771100732e-07,0.938,0.0,0.0,0.03521142875160252,0.009999852149998588,0.049998713837097926,6.078430634101441e-24,1.4387410153467698e-31,0.0019972551107666748,2.173864984043785e-42,2.524963020867852e-41,1.2834607999462284e-06,1.264111533755994e-19,2.9839422859604824e-07,1.0333297350373732e-13,7.876419728588634e-12,1.8983647428426384e-06,8.46467235222891e-07,5.715192291119309e-11,1.4951153674325517e-43,1.1396848385502124e-31,4.538929258709449e-19,7.954578509020367e-23
7.29526431202416e-09,0.05497191311922635,8.52394600045192e-07,0.938,0.0,0.0,0.03521142614020394,0.009999851533369858,0.04999871382594476,6.340534203229771e-24,1.4755751180553333e-31,0.0019972541602016726,2.2729461517006902e-42,2.600002850989732e-41,1.2834607030451487e-06,1.29033211084274e-19,2.996387348475142e-07,1.0503756547697445e-13,7.877710080167171e-12,1.898921797391338e-06,8.468603337709212e-07,5.756212355087804e-11,1.55604827808966e-43,1.168554434153629e-31,4.633060750111633e-19,8.257139275881612e-23
7.325565948370666e-09,0.05497191311922635,8.528039888377392e-07,0.938,0.0,0.0,0.03521142355224091,0.009999850916741257,0.049998713814790846,6.612580850313331e-24,1.513171392114113e-31,0.001997253226038538,2.3760556640378445e-42,2.67693832194694e-41,1.2834606070223693e-06,1.3169646537879267e-19,3.008832406224211e-07,1.0676143156818434e-13,7.879062581176978e-12,1.8994694842390097e-06,8.472463977734162e-07,5.797268409561272e-11,1.6191634225997361e-43,1.1980251424346603e-31,4.728670926025459e-19,8.569613751528759e-23
7.355867584717173e-09,0.05497191311922635,8.53206462530215e-07,0.938,0.0,0.0,0.03521142098731783,0.009999850300112785,0.049998713803636234,6.894895481442306e-24,1.5515417827194059e-31,0.001997252308000706,2.483337446449251e-42,2.75580878458483e-41,1.2834605118630796e-06,1.3440134911650848e-19,3.021277459236052e-07,1.085046827110755e-13,7.88047608498497e-12,1.900007960903034e-06,8.476255462847262e-07,5.838359781904983e-11,1.6845280999645122e-43,1.2281067147783657e-31,4.825775320171242e-19,8.892273479028643e-23
7.38616922106368e-09,0.05497191311922635,8.536021382625241e-07,0.938,0.0,0.0,0.035211418445045564,0.00999984968348444,0.04999871379248093,7.187811876659658e-24,1.5906983602608325e-31,0.001997251405816162,2.5949398492941123e-42,2.8366542258058704e-41,1.2834604175527089e-06,1.3714829732689613e-19,3.0337225075385266e-07,1.1026742976319691e-13,7.88194946716298e-12,1.9005373822521119e-06,8.479978964564171e-07,5.879485810076638e-11,1.752211401793896e-43,1.2588090143920286e-31,4.924389544203786e-19,9.225395938597551e-23
7.416470857410186e-09,0.05497191311922635,8.539911312984354e-07,0.938,0.0,0.0,0.035211415925041324,0.00999984906685622,0.049998713781324956,7.491672883391062e-24,1.6306533209482126e-31,0.0019972505192173734,2.7110157659438528e-42,2.919515275867792e-41,1.2834603240769254e-06,1.3993774720949488e-19,3.0461675511590033e-07,1.1204978350583615e-13,7.883481625021331e-12,1.9010579005508e-06,8.483635635637325e-07,5.920645842479027e-11,1.822284216911527e-43,1.290142016880277e-31,5.02452928763804e-19,9.569264643273143e-23
7.446772493756693e-09,0.05497191311922635,8.543735550518195e-07,0.938,0.0,0.0,0.03521141342692859,0.009999848450228128,0.04999871377016831,7.806830612981076e-24,1.6714189874378347e-31,0.0019972496479412163,2.831722753832903e-42,3.0044332156805296e-41,1.28346023142163e-06,1.4277013813195e-19,3.058612590124365e-07,1.1385185464393706e-13,7.885071477153538e-12,1.9015696655033012e-06,8.487226610318352e-07,5.961839237813957e-11,1.8948192274985443e-43,1.3221158109205184e-31,5.12621031777636e-19,9.924169235543458e-23
7.477074130103199e-09,0.05497191311922635,8.54749521112656e-07,0.938,0.0,0.0,0.035211410950336974,0.009999847833600162,0.049998713759011014,8.133646640366467e-24,1.7130078094581197e-31,0.001997248791728911,2.957223153004242e-42,3.091449984124923e-41,1.2834601395729555e-06,1.4564591162793244e-19,3.071057624461021e-07,1.1567375380603742e-13,7.886717962991734e-12,1.9020728242965145e-06,8.490753004618157e-07,6.0030653649374e-11,1.969890951493572e-43,1.354740599031431e-31,5.229448479635171e-19,1.0290405584936038e-22
7.507375766449705e-09,0.05497191311922635,8.551191392728117e-07,0.938,0.0,0.0,0.03521140849490223,0.009999847216972318,0.04999871374785308,8.472492206917769e-24,1.7554323644347172e-31,0.0019972479503259457,3.087684205053494e-42,3.180608185432255e-41,1.2834600485172601e-06,1.4856551139512203e-19,3.083502654194914e-07,1.175155915442253e-13,7.88842004237267e-12,1.9025675216423672e-06,8.494215916564724e-07,6.044323602715985e-11,2.047575806045626e-43,1.3880266983308058e-31,5.33425969587281e-19,1.0668275886570219e-22
7.53767740279621e-09,0.05497191311922635,8.554825175515795e-07,0.938,0.0,0.0,0.035211406060266036,0.009999846600344597,0.04999871373669452,8.823748426480212e-24,1.7987053581150345e-31,0.00199724712348202,3.2232781767142126e-42,3.2719510966290296e-41,1.283459958241126e-06,1.5152938329323892e-19,3.0959476793515263e-07,1.1937747833411332e-13,7.890176695113826e-12,1.903053899819426e-06,8.497616426458553e-07,6.085613339884781e-11,2.127952151854767e-43,1.4219845412428676e-31,5.440659966718391e-19,1.105808876067567e-22
7.567979039142716e-09,0.05497191311922635,8.55839762220983e-07,0.938,0.0,0.0,0.03521140364607596,0.009999845983717,0.04999871372553536,9.187806494645186e-24,1.8428396251922106e-31,0.0019972463109509697,3.3641824879050075e-42,3.3655226750281543e-41,1.2834598687313555e-06,1.5453797534207143e-19,3.1083926999558934e-07,1.2125952457483094e-13,7.891986920599485e-12,1.9035320987138208e-06,8.500955597125702e-07,6.12693397490641e-11,2.211100319662749e-43,1.4566246761903637e-31,5.548665369901223e-19,1.1460159353080147e-22
7.598280675489222e-09,0.05497191311922635,8.561909778308372e-07,0.938,0.0,0.0,0.03521140125198537,0.009999845367089527,0.0499987137143756,9.565067901283667e-24,1.8878481299285206e-31,0.001997245512490709,3.510579841768417e-42,3.461367565756187e-41,1.2834597799749675e-06,1.5759173771952779e-19,3.120837716032606e-07,1.2316184058903284e-13,7.893849737376441e-12,1.9040022558594673e-06,8.504234474168431e-07,6.168284915831506e-11,2.2971026426514907e-43,1.491957768306332e-31,5.658292060581002e-19,1.1874809436669484e-22
7.628582311835728e-09,0.05497191311922635,8.565362672335671e-07,0.938,0.0,0.0,0.03521139887765336,0.009999844750462172,0.04999871370321524,9.955944646372929e-24,1.9337439667782289e-31,0.001997244727863157,3.662658356011274e-42,3.5595311093222697e-41,1.2834596919591942e-06,1.6069112275971694e-19,3.1332827276058227e-07,1.2508453662292463e-13,7.895764182759103e-12,1.9044645064776244e-06,8.507454086213415e-07,6.209665580160523e-11,2.3860435019397504e-43,1.527994600162444e-31,5.769556271278862e-19,1.2302367513822658e-22
7.658883948182234e-09,0.05497191311922635,8.568757316087799e-07,0.938,0.0,0.0,0.03521139652274463,0.00999984413383494,0.049998713692054324,1.036085945914815e-23,1.980540361009898e-31,0.001997243956834183,3.820611696789685e-42,3.660059349236659e-41,1.283459604671478e-06,1.6383658495104515e-19,3.1457277346992773e-07,1.270277228463033e-13,7.897729312443731e-12,1.9049189835157794e-06,8.510615445157483e-07,6.251075394706924e-11,2.4780093737799586e-43,1.5647460724951103e-31,5.882474311809106e-19,1.2743168919825127e-22
7.68918558452874e-09,0.05497191311922635,8.5720947048759e-07,0.938,0.0,0.0,0.0352113941869294,0.00999984351720783,0.04999871368089285,1.0780246020610441e-23,2.0282506693281524e-31,0.0019972431991735397,3.9846392160094147e-42,3.7629990396792974e-41,1.2834595180994681e-06,1.6702858093433344e-19,3.158172737336282e-07,1.2899150935261289e-13,7.899744200131544e-12,1.9053658176858813e-06,8.513719546410896e-07,6.292513795461732e-11,2.5730888704879575e-43,1.6022232049230087e-31,5.997062569211679e-19,1.3197555927263085e-22
7.719487220875245e-09,0.05497191311922635,8.575375817766944e-07,0.938,0.0,0.0,0.03521139186988335,0.009999842900580836,0.04999871366973081,1.121454918942307e-23,2.0768883804949224e-31,0.0019972424546548023,4.1549460916684445e-42,3.8683976532144783e-41,1.283459432231017e-06,1.7026756950095737e-19,3.1706177355397403e-07,1.3097600615901514e-13,7.901807937160494e-12,1.905805137501934e-06,8.516767369138113e-07,6.33398022745952e-11,2.671372779081271e-43,1.6404371366628082e-31,6.113337507685425e-19,1.36658778514018e-22
7.749788857221751e-09,0.05497191311922635,8.578601617821956e-07,0.938,0.0,0.0,0.03521138957128755,0.009999842283953963,0.04999871365856825,1.1664225231227649e-23,2.1264671159501384e-31,0.001997241723055307,4.3317434706633026e-42,3.976303388549714e-41,1.283459347054178e-06,1.7355401159100621e-19,3.1830627293321503e-07,1.329813232064737e-13,7.90391963214548e-12,1.906237069316953e-06,8.519759876496069e-07,6.375474144645714e-11,2.772954103588476e-43,1.6793991272491391e-31,6.231315668522052e-19,1.4148491156550743e-22
7.780090493568257e-09,0.05497191311922635,8.581773052331757e-07,0.938,0.0,0.0,0.03521138729082828,0.009999841667327206,0.049998713647405164,1.2129742051412162e-23,2.177000630431925e-31,0.0019972410041560924,4.515248614131328e-42,4.086765178340157e-41,1.2834592625572025e-06,1.76888370291463e-19,3.1955077187356177e-07,1.3500757035985173e-13,7.9060784106267e-12,1.9066617373593028e-06,8.522698015869908e-07,6.416995009745399e-11,2.8779281107148968e-43,1.7191205572579401e-31,6.351013670040811e-19,1.464575956341852e-22
7.810392129914763e-09,0.05497191311922635,8.584891053050133e-07,0.938,0.0,0.0,0.03521138502819708,0.00999984105070057,0.04999871363624155,1.2611579431362883e-23,2.22850281259626e-31,0.00199724029774184,4.7056850457393395e-42,4.199832697040131e-41,1.2834591787285347e-06,1.8027111083440326e-19,3.207952703771855e-07,1.3705485740802252e-13,7.908283414726044e-12,1.9070792637684247e-06,8.525582719106184e-07,6.45854229413345e-11,2.9863923753027745e-43,1.7596129290297922e-31,6.472448207523904e-19,1.5158054157460354e-22
7.840693766261269e-09,0.05497191311922635,8.587956536424474e-07,0.938,0.0,0.0,0.035211382783090564,0.009999840434074047,0.04999871362507745,1.3110229268232159e-23,2.280987685636134e-31,0.0019972396036008135,4.9032827030674453e-42,4.315556368801841e-41,1.2834590955568113e-06,1.8370270059521452e-19,3.220397684462193e-07,1.3912329406399234e-13,7.910533802811228e-12,1.90748976862996e-06,8.528414902743539e-07,6.50011547770616e-11,3.098446824589488e-43,1.8008878673922396e-31,6.595636053152589e-19,1.5685753498221086e-22
7.870995402607775e-09,0.05497191311922635,8.590970403823871e-07,0.938,0.0,0.0,0.03521138055521041,0.009999839817447643,0.04999871361391286,1.36261958182543e-23,2.3344694079002004e-31,0.0019972389215248084,5.108278091953791e-42,4.4339873754204253e-41,1.2834590130308565e-06,1.8718360909083557e-19,3.2328426608275886e-07,1.4121298996503538e-13,7.912828749167528e-12,1.9078933700102883e-06,8.531195468240805e-07,6.541714048754224e-11,3.21419378301016e-43,1.842957120382408e-31,6.720594055944018e-19,1.6229243729676384e-22
7.90129703895428e-09,0.05497191311922635,8.593933541764644e-07,0.938,0.0,0.0,0.035211378344263244,0.009999839200821354,0.049998713602747775,1.4159995943641846e-23,2.3889622735109267e-31,0.0019972382513090865,5.3209144437231264e-42,4.5551776643251e-41,1.2834589311396803e-06,1.9071430797801423e-19,3.2452876328886314e-07,1.4332405467283982e-13,7.915167443676835e-12,1.90829018399048e-06,8.533925302202552e-07,6.583337503837181e-11,3.3337380187145673e-43,1.8858325599709479e-31,6.847339141688714e-19,1.6788918691575085e-22
7.931598675300786e-09,0.05497191311922635,8.59684682213331e-07,0.938,0.0,0.0,0.03521137614996056,0.009999838584195182,0.049998713591582235,1.471215936309447e-23,2.4444807129822497e-31,0.001997237592752327,5.54144187540515e-42,4.679179956616671e-41,1.283458849872475e-06,1.9429527105158437e-19,3.257732600665545e-07,1.4545659767366487e-13,7.917549091503928e-12,1.908680324699678e-06,8.536605276602097e-07,6.624985347659284e-11,3.4571867911818435e-43,1.929526182787111e-31,6.975888312888783e-19,1.7365180031785405e-22
7.961900311647292e-09,0.05497191311922635,8.599711102407e-07,0.938,0.0,0.0,0.03521137397201864,0.009999837967569121,0.04999871358041622,1.5283228905953013e-23,2.5010392938367467e-31,0.0019972369456565664,5.77011755307758e-42,4.806047755151788e-41,1.2834587692186134e-06,1.9792697424276246e-19,3.2701775641781995e-07,1.4761072837850847e-13,7.91997291278975e-12,1.9090639043479226e-06,8.539236249001915e-07,6.66665709294678e-11,3.584649899055641e-43,1.9740501108443353e-31,7.106258648696764e-19,1.7958437319647771e-22
7.992201947993798e-09,0.05497191311922635,8.602527225871296e-07,0.938,0.0,0.0,0.03521137181015854,0.009999837350943177,0.04999871356924977,1.5873760770031204e-23,2.558652721222322e-31,0.0019972363098271512,6.007205858372928e-42,4.935835352673936e-41,1.2834586891676431e-06,2.0160989561746165e-19,3.2826225234461183e-07,1.497865561232845e-13,7.922438142351465e-12,1.9094410332584196e-06,8.541819062771522e-07,6.708352260326637e-11,3.716239728273833e-43,2.0194165922662106e-31,7.238467304855176e-19,1.856910816033714e-22
8.022503584340304e-09,0.05497191311922635,8.605296021835513e-07,0.938,0.0,0.0,0.035211369664105915,0.009999836734317346,0.04999871355808288,1.6484324783157645e-23,2.617335838528407e-31,0.0019972356850726783,6.252978558140048e-42,5.068597839991059e-41,1.2834586097092871e-06,2.0534451537462488e-19,3.2950674784884755e-07,1.5198419016901012e-13,7.924944029389216e-12,1.909811819899272e-06,8.544354547302759e-07,6.750070378206684e-11,3.852071301036036e-43,2.0656380020130543e-31,7.372531513636691e-19,1.9197618310237386e-22
8.05280522068681e-09,0.05497191311922635,8.608018305845419e-07,0.938,0.0,0.0,0.03521136753359103,0.009999836117691625,0.04999871354691557,1.7115504668460658e-23,2.677103628001703e-31,0.0019972350712049447,6.507714977291301e-42,5.204391114199765e-41,1.2834585308334395e-06,2.0913131584457693e-19,3.3075124293241156e-07,1.54203739702002e-13,7.927489837199263e-12,1.9101763709146664e-06,8.546843518222557e-07,6.79181098265719e-11,3.992262325755855e-43,2.1127268426092927e-31,7.508468583785024e-19,1.9844401793330615e-22
