Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70),OH(D)(31)
2.65805953973271e-15,0.05913344287745208,7.168270137283705e-13,0.938,0.0,0.0,0.03788260448789403,0.009999999999918708,0.049999999927603934,4.936862240174032e-77,1.0460743240083528e-71,0.001999999996306801,3.833767107716672e-111,3.089924228713235e-91,7.239406028886143e-11,1.281485650074656e-54,1.6258249977696497e-13,8.034366293443518e-37,2.0133797861619424e-15,2.978385328759278e-12,7.148136339419226e-13,5.180965797142779e-26,3.515255161821689e-106,3.1016979500873284e-76,1.978516548094885e-51,9.38822589840503e-71,5.105653111172408e-75,7.707869182571184e-41,4.3142388432461673e-29
3.247460355820649e-15,0.05913344287745208,8.757769617006807e-13,0.938,0.0,0.0,0.03788260447082757,0.009999999999900682,0.04999999991155142,6.82608924710026e-77,3.231043725070052e-71,0.0019999999954878685,2.2022118166762532e-110,1.2777553029515943e-90,8.844613368608698e-11,3.447981046622195e-54,1.986337079532754e-13,1.4561706574078625e-36,2.459828658811847e-15,3.63881420404464e-12,8.733171330414066e-13,7.73404478464367e-26,1.869007362118782e-105,1.1438243734564346e-75,5.15777234308168e-51,9.331191389127717e-71,7.216032512428655e-75,1.3966336192634573e-40,6.4396529620605e-29
3.836861171908588e-15,0.05913344287745208,1.034726909490308e-12,0.938,0.0,0.0,0.03788260445376136,0.009999999999882657,0.049999999895499136,8.789826116211969e-77,8.565771619886539e-71,0.001999999994668937,1.048442663178386e-109,4.448049226126567e-90,1.0449796791680921e-10,8.03807143956208e-54,2.3468491609706156e-13,2.3960220715236925e-36,2.9062775308925622e-15,4.299242605304026e-12,1.03182063195872e-12,1.0797153629128448e-25,8.109835455676316e-105,3.5781801190352367e-75,1.1635320400459778e-50,9.634252789761147e-71,9.39399265425656e-75,2.297445506280784e-40,8.989321274303352e-29
5.015662804084466e-15,0.05913344287745208,1.3526268045214753e-12,0.938,0.0,0.0,0.03788260441962965,0.009999999999846606,0.049999999863395296,1.2827529719783333e-76,5.130959010343367e-70,0.0019999999930310746,3.218700452225173e-108,5.925729816237628e-89,1.3660091889282342e-10,3.4777431313299114e-53,3.067873322870772e-13,5.3426863145515415e-36,3.799175273331973e-15,5.62009798574625e-12,1.348827629246783e-12,1.845399711496849e-25,1.3871110046022926e-103,3.113124006489238e-74,4.5813499116447575e-50,9.569651672241595e-71,1.3901408043114188e-74,5.1199033164734196e-40,1.5361420467655445e-28
6.1944644362603434e-15,0.05913344287745208,1.670526698821795e-12,0.938,0.0,0.0,0.03788260438549889,0.009999999999810555,0.04999999983129242,1.851967655804972e-76,1.9606034934984427e-69,0.0019999999913932138,2.5876434790537426e-107,3.3809048482273263e-88,1.6870291324543588e-10,1.0796378536608788e-52,3.7888974834704416e-13,1.0060135505958829e-35,4.692073013450893e-15,6.940951470088731e-12,1.6658346258060053e-12,2.8152582894777953e-25,9.389671385606414e-103,1.4535973785028536e-73,1.3199267518814924e-49,1.4960994082181797e-70,2.0020237745668267e-74,9.635092457131739e-40,2.3430536399893847e-28
7.373266068436222e-15,0.05913344287745208,1.988426592391189e-12,0.938,0.0,0.0,0.03788260435136911,0.009999999999774504,0.04999999979919048,2.5446255666134885e-76,5.816142120783305e-69,0.0019999999897553555,1.374029105580726e-106,1.3525502111678923e-87,2.008039510031231e-10,2.7346651284367973e-52,4.5099216427699486e-13,1.696451206400554e-35,5.584970751220098e-15,8.261803058334251e-12,1.9828416216362823e-12,3.9893995523882227e-25,4.431733123850657e-102,5.031223486784955e-73,3.134324124256146e-49,1.695563157892997e-70,2.766182107574885e-74,1.6238534404171365e-39,3.319666904753442e-28
9.730869332787978e-15,0.05913344287745208,2.6242263773368914e-12,0.938,0.0,0.0,0.037882604283112395,0.009999999999702401,0.04999999973498949,4.5160132385492545e-76,3.7219289877981045e-68,0.0019999999864796438,3.510051890565428e-105,1.7084526170646356e-86,2.650031568476787e-10,1.2824298981193948e-51,5.951969957469762e-13,3.9001127645625815e-35,7.370766219592402e-15,1.090350054654553e-11,2.6168556111095753e-12,6.950964173181889e-25,7.480687734598649e-101,4.4495265026142253e-72,1.2780826123085023e-48,2.6292357673055493e-70,4.9252715150568414e-74,3.728845946045166e-39,5.781998439463194e-28
1.444607586149149e-14,0.05913344287745208,3.895825938453778e-12,0.938,0.0,0.0,0.03788260414661049,0.009999999999558197,0.04999999960659898,1.1748401572813564e-75,6.087966109359105e-67,0.0019999999799282437,3.9853571473792097e-103,7.814563345958949e-85,3.933900906515222e-10,1.270736617774689e-50,8.836066571281637e-13,1.2767531352717803e-34,1.0942357126853491e-14,1.6186872769926927e-11,3.884883581304163e-12,1.5330261447455393e-24,4.483611634893922e-99,1.1328669084674938e-70,9.69648892583504e-48,5.584998429519066e-70,1.2865794024840402e-73,1.2177334278095004e-38,1.274308146320739e-27
1.9161282390195002e-14,0.05913344287745208,5.167425487867169e-12,0.938,0.0,0.0,0.03788260401012391,0.009999999999413993,0.04999999947822378,5.673365249824702e-75,3.5936740741503906e-66,0.0019999999733768745,5.12738782175462e-102,6.817034285194415e-84,5.217617221282408e-10,5.970294186876062e-50,1.172016316432707e-12,2.981092493958031e-34,1.451394799324308e-14,2.147021465606847e-11,5.152911539823781e-12,2.6990239157486016e-24,5.0830858200464536e-98,8.252992733320531e-70,3.896440000830768e-47,4.1067699211452497e-69,6.15272621868636e-73,2.836761772950981e-38,2.2419390965621765e-27
2.8591695447602024e-14,0.05913344287745208,7.710624551563587e-12,0.938,0.0,0.0,0.037882603737196735,0.009999999999125583,0.04999999922151927,1.2105499312861893e-73,6.1640015948364935e-65,0.0019999999602742257,6.257880480947321e-100,3.152872892344328e-82,7.784590853954116e-10,6.376647103011599e-49,1.7488356288201313e-12,9.916496044728808e-34,2.1657129595918066e-14,3.203680741734416e-11,7.68896742181105e-12,6.0180030070019785e-24,3.5079320095245178e-96,2.2668601687499013e-68,2.9944085267036012e-46,5.75486701106893e-68,1.3255838800117834e-71,9.390653729701706e-38,4.9917688787733406e-27
3.8022108505009047e-14,0.05913344287745208,1.0253823568386395e-11,0.938,0.0,0.0,0.037882603464330866,0.009999999998837173,0.049999998964875954,1.0000943227091026e-72,3.689113362102051e-64,0.0019999999471716984,8.147457958747804e-99,2.7652472022042114e-81,1.0350952612375352e-09,3.075240335747205e-48,2.3256549329257877e-12,2.3348125655973605e-33,2.8800311012638494e-14,4.2603278831796926e-11,1.0225023257017252e-11,1.0657592360409002e-23,4.042497917728126e-95,1.674303712682816e-67,1.2037641985025137e-45,4.111325611537216e-67,1.097819813655291e-70,2.201013158803672e-37,8.827689065895429e-27
4.745252156241607e-14,0.05913344287745208,1.2797022538295847e-11,0.938,0.0,0.0,0.03788260319152631,0.009999999998548764,0.04999999870829381,5.039870522310983e-72,1.472810281638725e-63,0.0019999999340692925,6.391725448448933e-98,1.5070114517218095e-80,1.2916702642396911e-09,1.0428429332347314e-47,2.9024742287662154e-12,4.543765389574419e-33,3.594349222842532e-14,5.3169628900851076e-11,1.2761079045388268e-11,1.662335069826174e-23,2.897959378722975e-94,8.020605880958945e-67,3.536898284908915e-45,1.7892460063111207e-66,5.544096856570469e-70,4.264484541880267e-37,1.3749699531014892e-26
5.688293461982309e-14,0.05913344287745208,1.5340221461252192e-11,0.938,0.0,0.0,0.03788260291878301,0.009999999998260354,0.049999998451772824,1.9036172115853764e-71,4.642547468805351e-63,0.001999999920967008,3.7191611582240013e-97,6.2846990063407244e-80,1.5481841089834004e-09,2.8633956162919165e-47,3.479293516357952e-12,7.83569577022941e-33,4.3086673228299503e-14,6.37358576259309e-11,1.5297134786869967e-11,2.3920836743180416e-23,1.5533137591235034e-93,2.9991789549376e-66,8.577510532234751e-45,5.93045073489048e-66,2.0974717003778242e-69,7.321763394028682e-37,1.9757800144885624e-26
6.631334767723011e-14,0.05913344287745208,1.7883420337215674e-11,0.938,0.0,0.0,0.03788260264610098,0.009999999997971944,0.049999998195312985,5.953419910159449e-71,1.2449041418658328e-62,0.001999999907864845,1.7269123039857312e-96,2.1747762285641505e-79,1.8046368100466163e-09,6.79793049388139e-47,4.056112795717535e-12,1.2428807017932532e-32,5.022985399728204e-14,7.430196500846068e-11,1.783319048140822e-11,3.2555609208183845e-23,6.630857156698337e-93,9.390222262623467e-66,1.8219854402356276e-44,1.656747191956631e-65,6.567709066110496e-69,1.1562502011268422e-36,2.6851990775940207e-26
8.517417379204416e-14,0.05913344287745208,2.296981794800502e-11,0.938,0.0,0.0,0.037882602100920676,0.009999999997395124,0.049999997682576666,4.240221144017195e-70,6.580374809016901e-62,0.0019999998816608833,2.890535605592095e-95,1.9604612125882677e-78,2.3173588394267524e-09,2.86134851378238e-46,5.2097513298063936e-12,2.639614627301682e-32,6.451621478265607e-14,9.543381575156706e-11,2.290530172943787e-11,5.385924823087856e-23,8.363498949289192e-92,6.676610265891254e-65,6.272245176118423e-44,9.349378128393224e-65,4.687351308646734e-68,2.434091773533124e-36,4.429864155246092e-26
1.040349999068582e-13,0.05913344287745208,2.805621537034583e-11,0.938,0.0,0.0,0.03788260155598525,0.009999999996818304,0.04999999717008474,2.0064754221870799e-69,2.502651673018716e-61,0.0019999998554574064,2.279686640809498e-94,1.0790291534206105e-77,2.8298364689336807e-09,9.09709636551713e-46,6.363389831165082e-12,4.8211473762789997e-32,7.880257446471526e-14,1.1656518114156397e-10,2.797741278904414e-11,8.057873739564516e-23,5.648412575537293e-91,3.0983873519168414e-64,1.6897245612740144e-43,3.730587537269201e-64,2.2206732074868438e-67,4.406637248312908e-36,6.608965076223331e-26
1.2289582602167226e-13,0.05913344287745208,3.3142612603920026e-11,0.938,0.0,0.0,0.037882601011294585,0.009999999996241484,0.04999999665783711,7.32407431782613e-69,7.647548103363305e-61,0.0019999998292544157,1.2534383965029584e-93,4.43108883398289e-77,3.342069815065035e-09,2.3936061312806403e-45,7.51702829992589e-12,7.96565665662411e-32,9.308893292362745e-14,1.3769606118984474e-10,3.3049523659793934e-11,1.1275854632063854e-22,2.7593049273615004e-90,1.1086826946796129e-63,3.8612408909118545e-43,1.1826178342764509e-63,8.112383583700853e-67,7.216611858783069e-36,9.222501727023136e-26
1.417566521364863e-13,0.05913344287745208,3.8229009648409443e-11,0.938,0.0,0.0,0.037882600466848576,0.009999999995664664,0.04999999614583364,2.2336274837380544e-68,2.0015545068367424e-60,0.0019999998030519107,5.478211168034975e-93,1.4963885786879956e-76,3.8540589942631765e-09,5.5001226981716837e-45,8.6706667362211e-12,1.2252913267951665e-31,1.0737529003956025e-13,1.5882645590780263e-10,3.812163434125413e-11,1.504431446278182e-22,1.0897148498632083e-89,3.3274710304967314e-63,7.842585028721605e-43,3.1887505209040693e-63,2.475455770854393e-66,1.1002956553468244e-35,1.2270473990514138e-25
1.794783043661144e-13,0.05913344287745208,4.8401803168861344e-11,0.938,0.0,0.0,0.037882599378690054,0.009999999994511026,0.049999995122558746,1.556655061972516e-67,1.0307941564025469e-59,0.001999999750648356,8.679582866061166e-92,1.3148152746551294e-75,4.877305317352953e-09,2.216136906529065e-44,1.097794351194379e-11,2.4982731780621457e-31,1.359479997631579e-13,2.010857893983199e-10,4.8265855134572964e-11,2.425045878580776e-22,1.2467372738326552e-88,2.224022077654798e-62,2.5374974941506422e-42,1.7109283618746002e-62,1.7266352725559648e-65,2.2042414811628838e-35,1.966972486889664e-25
2.549216088253706e-13,0.05913344287745208,6.874738792674697e-11,0.938,0.0,0.0,0.03788259720530372,0.009999999992203749,0.04999999307893384,3.1294505923921465e-66,1.2622211517004383e-58,0.001999999645847073,6.259787141354839e-90,3.937352511155753e-74,6.920873077651912e-09,1.8037854719850436e-43,1.5592496679621447e-11,7.2242964457688445e-31,1.930933978219669e-13,2.855986329167381e-10,6.855429443067396e-11,4.946416097730593e-22,5.0370165825932656e-87,4.05072227057839e-61,1.4586711233178775e-41,2.1753003399939514e-61,3.472494438970597e-64,6.15569525955666e-35,3.9681448420375926e-25
3.216143702849161e-13,0.05913344287745208,8.673311970878512e-11,0.938,0.0,0.0,0.03788259528725399,0.00999999999016409,0.04999999127558823,1.86788573597786e-65,6.042362272401101e-58,0.0019999995532079843,5.9521551653983456e-89,2.7011388843633633e-73,8.724168165677332e-09,6.996579293403859e-43,1.9671815104706137e-11,1.4624065254035691e-30,2.4361056768932013e-13,3.603025072765975e-10,8.648950894446839e-11,7.949349072427876e-22,4.3846058718466854e-86,2.3723182809844186e-60,4.602769438661645e-41,1.0844143828212293e-60,2.0725155340684587e-63,1.2087257923979134e-34,6.3160412946367e-25
3.883071317444616e-13,0.05913344287745208,1.0471884908464435e-10,0.938,0.0,0.0,0.03788259337224798,0.009999999988124434,0.0499999894752803,8.13001355025231e-65,2.1517403200273547e-57,0.0019999994605749655,4.0440224933765e-88,1.324436229622922e-72,1.052442557891354e-08,2.092758067940012e-42,2.3751133141273948e-11,2.5944849631829422e-30,2.941277049779226e-13,4.3500031474823037e-10,1.0442472103437181e-10,1.1699164030077773e-21,2.5888153572948745e-85,9.948164242915963e-60,1.165665354175856e-40,4.0238706845720426e-60,9.018537807945638e-63,2.080854859682508e-34,9.207137969019843e-25
4.75156366510813e-13,0.05913344287745208,1.2814038024814017e-10,0.938,0.0,0.0,0.0378825908830262,0.009999999985468331,0.04999998713541254,3.916130205928311e-64,8.339636620275295e-57,0.0019999993399546765,2.9898790802507913e-87,7.078704094553876e-72,1.2864227555076838e-08,6.75140039094531e-42,2.9063338002684397e-11,4.802982182918816e-30,3.599125185023841e-13,5.322648574604064e-10,1.277804670982256e-10,1.773430991522462e-21,1.832508380203608e-84,4.693836300909994e-59,3.1489906366870114e-40,1.657203025889013e-59,4.343243972113463e-62,3.7060790570563975e-34,1.3786271035711518e-24
5.620056012771644e-13,0.05913344287745208,1.5156190727624292e-10,0.938,0.0,0.0,0.037882588398946045,0.009999999982812228,0.04999998480067613,1.5725736868298302e-63,2.6479558052909068e-56,0.0019999992193446775,2.2410016841692702e-86,3.3481638584547334e-71,1.5198898197403192e-08,1.7964748116147692e-41,3.437554222806274e-11,8.029014591059422e-30,4.256972560947956e-13,6.295191139101975e-10,1.5113620897679894e-10,2.5112778987034844e-21,9.99724379048119e-84,1.7772184123963087e-58,7.192193260107972e-40,5.483284928027561e-59,1.7425049016441077e-61,5.964148021307348e-34,1.928655997926325e-24
6.488548360435158e-13,0.05913344287745208,1.7498343013782639e-10,0.938,0.0,0.0,0.03788258591999626,0.009999999980156125,0.04999998247105977,4.934370966287171e-63,6.979098706697215e-56,0.0019999990987449694,1.0073246335430162e-85,1.150614219540936e-70,1.7528448759205392e-08,4.125267281102046e-41,3.968774583030952e-11,1.2482020963314453e-29,4.914819060548839e-13,7.267630852093104e-10,1.7449194662773696e-10,3.3877990078394845e-21,4.024742095468202e-83,5.388154825163211e-58,1.4557258916364875e-39,1.513709458374657e-58,5.464521744848888e-61,8.931001414931878e-34,2.5708002892015326e-24
7.357040708098671e-13,0.05913344287745208,1.9840494880175018e-10,0.938,0.0,0.0,0.03788258344616563,0.009999999977500026,0.04999998014655228,1.3466171897064771e-62,1.629674555268295e-55,0.0019999989781555485,3.739931865920125e-85,3.402622544731177e-70,1.9852890469127498e-08,8.516886129801003e-41,4.499994882232208e-11,1.8378812041794584e-29,5.572664566823534e-13,8.239967724693044e-10,1.978476800086709e-10,4.4073361996628275e-21,1.3517745782560753e-82,1.4176179866654055e-57,2.693347791098146e-39,3.683666649415061e-58,1.490306602861611e-60,1.2673864642419088e-33,3.305059770247654e-24
8.225533055762185e-13,0.05913344287745208,2.2182646323686028e-10,0.938,0.0,0.0,0.037882580977442945,0.009999999974843925,0.04999997782714243,3.26800424986319e-62,3.442850588574199e-55,0.0019999988575764146,1.1874507666493105e-84,8.796341146776313e-70,2.2172234531175622e-08,1.6172426409203433e-40,5.0312151216994606e-11,2.59435885013822e-29,6.23050896276889e-13,9.212201768015934e-10,2.2120340907721818e-10,5.5742313522997605e-21,3.9733776551685285e-82,3.33574898132212e-57,4.647434645617437e-39,8.122625850553917e-58,3.6145995479213644e-60,1.7251903122933594e-33,4.131434217532969e-24
9.094025403425699e-13,0.05913344287745208,2.4524797341198867e-10,0.938,0.0,0.0,0.037882578513816996,0.009999999972187824,0.04999997551281905,7.289214460891731e-62,6.75131317740953e-55,0.0019999987370075676,3.3725436600169566e-84,2.0748384850223548e-69,2.4486492124800206e-08,2.876125801756851e-40,5.562435302721811e-11,3.540799239758096e-29,6.888352131381622e-13,1.0184332993174449e-09,2.4455913379098264e-10,6.892826341245716e-21,1.0485908181930185e-81,7.203619945014018e-57,7.58649342263269e-39,1.6586618652622285e-57,8.057261720249033e-60,2.2717607546131782e-33,5.0499233911421994e-24
9.962517751089212e-13,0.05913344287745208,2.686694792959534e-10,0.938,0.0,0.0,0.037882576055276666,0.009999999969531723,0.04999997320357099,1.5065612466017313e-61,1.242208889174723e-54,0.001999998616449005,8.555598958035022e-84,4.4936758845404756e-69,2.679567440491447e-08,4.845284048942284e-40,6.093655426588038e-11,4.701111783446778e-29,7.546193955658329e-13,1.1156361411279801e-09,2.679148541075541e-10,8.367463039329476e-21,2.514182170388796e-81,1.445744586978124e-56,1.183463428018033e-38,3.173112097105307e-57,1.6643337732455943e-59,2.911708492507996e-33,6.060527034776962e-24
1e-12,0.05913344287745208,2.6968030067102094e-10,0.938,0.0,0.0,0.03788257594928569,0.009999999969417092,0.04999997310402292,1.5523052292480564e-61,1.2737407032476422e-54,0.0019999986112461897,8.890990585023384e-84,4.638847844705289e-69,2.6895219635660012e-08,4.950290501497429e-40,6.116581735452473e-11,4.756377953839408e-29,7.574584952111263e-13,1.119830973873357e-09,2.6892283631743997e-10,8.434684262058888e-21,2.6065529097610076e-81,1.487785504341643e-56,1.2053123995357122e-38,3.2591006342825166e-57,1.7148255732315286e-59,2.9414934799461444e-33,6.106216012010003e-24
1.0831010098752726e-12,0.05913344287745208,2.9209098085755907e-10,0.938,0.0,0.0,0.0378825736018108,0.009999999966875624,0.049999970899387104,2.9368753799428967e-61,2.1698230993491102e-54,0.001999998495900727,2.021957107562442e-83,9.130866282222036e-69,2.9099792501975364e-08,7.804841760986828e-40,6.624875494586612e-11,6.099956087349803e-29,8.204034318595564e-13,1.2128287033441744e-09,2.9127056998450915e-10,1.0002483316667608e-20,5.623838738713107e-81,2.7375256829437453e-56,1.7778366602272316e-38,5.760949650281869e-57,3.2425651875274467e-59,3.649116800461967e-33,7.163244875755511e-24
1.169950244641624e-12,0.05913344287745208,3.1551247806559633e-10,0.938,0.0,0.0,0.03788257115340831,0.009999999964219524,0.0499999686002563,5.466398498052504e-61,3.6316330893603105e-54,0.001999998375362732,4.535733146957039e-83,1.7653269064158907e-68,3.139885752204659e-08,1.2108665332583294e-39,7.156095508005679e-11,7.76274584062324e-29,8.861873103189873e-13,1.3100109870768564e-09,3.1462628137941027e-10,1.180222904063723e-20,1.1895960206126396e-80,4.94206798023098e-56,2.5871519171400105e-38,1.0018512941077235e-56,6.031765556119613e-59,4.487613723861364e-33,8.358076625012594e-24
