Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
3.616529728901918e-06,0.048764219312884285,1.832498185404967e-06,1.441665460619401e-09,1.7606930511698905e-06,4.6077875045110556e-29,5.049963032695127e-07,0.938,6.125612225253928e-10,0.0006789903636942842,3.349196072853631e-07,1.0156718800784121e-09,7.414919315263101e-06,0.0,0.0,0.030548935181088345,0.009659278046208822,0.050000691222603776,4.264618058342821e-07,2.2654109910530203e-18,0.0019895596535776327,3.1570417974170614e-25,1.5157380336515004e-09
3.623942461007069e-06,0.048764219312884285,1.8330973961968767e-06,1.4402531003901739e-09,1.7606165466426414e-06,4.627243274719832e-29,5.047820571300081e-07,0.938,6.14739539314666e-10,0.00068032350470305,3.3511318332469266e-07,1.0172825958114027e-09,7.414571288952892e-06,0.0,0.0,0.03054760187298501,0.00965860659476717,0.0500007010571938,4.294710788645271e-07,2.2825235881879397e-18,0.0019895531680890056,3.1879491814763996e-25,1.5264460782361165e-09
3.6313551931122196e-06,0.048764219312884285,1.8337042028106437e-06,1.4388468277737813e-09,1.7605400551967919e-06,4.646655797020983e-29,5.045658851419895e-07,0.938,6.169115965931758e-10,0.0006816564219830344,3.3530542185830385e-07,1.0188875758819516e-09,7.4142232819939645e-06,0.0,0.0,0.030546268784239855,0.0096579352486006,0.05000071090496137,4.324838191138093e-07,2.2996728120125387e-18,0.0019895466693652343,3.2189839932172185e-25,1.5371657278084652e-09
3.6387679252173705e-06,0.048764219312884285,1.8343184088995357e-06,1.4374466725666985e-09,1.7604635768229585e-06,4.666026173841665e-29,5.043478455584464e-07,0.938,6.190774930323711e-10,0.0006829891157104518,3.3549637035690466e-07,1.0204869149010136e-09,7.4138752948993455e-06,0.0,0.0,0.030544935914766654,0.009657264007681448,0.05000072076578539,4.355000049565577e-07,2.3168583339884104e-18,0.001989540157597971,3.250145923481651e-25,1.5478968996576786e-09
3.6461806573225213e-06,0.048764219312884285,1.8349398210343621e-06,1.436052660370078e-09,1.7603871115119334e-06,4.6853554981860596e-29,5.041279957118696e-07,0.938,6.212373270089039e-10,0.0006843215860592685,3.35686074891144e-07,1.0220807065416763e-09,7.413527328169822e-06,0.0,0.0,0.030543603264480825,0.009656592871982072,0.050000730639547006,4.385196155681991e-07,2.3340798301884768e-18,0.001989533632975757,3.281434670622894e-25,1.5586395140643288e-09
3.653593389427672e-06,0.048764219312884285,1.835568248703988e-06,1.4346648127591604e-09,1.7603106592546822e-06,4.7046448533326404e-29,5.039063920130913e-07,0.938,6.233911965669819e-10,0.0006856538332012264,3.3587458016095314e-07,1.0236690435194367e-09,7.41317938229419e-06,0.0,0.0,0.030542270833299426,0.009655921841474829,0.050000740526129586,4.415426309023901e-07,2.3513369812726543e-18,0.0019895270956840423,3.312849940438993e-25,1.5693934942162462e-09
3.661006121532823e-06,0.048764219312884285,1.8362035043139067e-06,1.433283147447761e-09,1.7602342200423408e-06,4.7238953125574026e-29,5.036830899508763e-07,0.938,6.255391993821362e-10,0.0006869858573058672,3.360619295246115e-07,1.0252520175728768e-09,7.412831457749418e-06,0.0,0.0,0.03054093862114104,0.009655250916132098,0.05000075042541865,4.4456903166867533e-07,2.3686294724621786e-18,0.0019895205459052,3.344391446104619e-25,1.5801587661258915e-09
3.6684188536379738e-06,0.048764219312884285,1.8368454031829525e-06,1.4319076784479456e-09,1.7601577938662091e-06,4.743107938844678e-29,5.034581440922276e-07,0.938,6.276814327263784e-10,0.0006883176585405571,3.3624816502752717e-07,1.0268297194461745e-09,7.412483555000864e-06,0.0,0.0,0.030539606627925805,0.009654580095926258,0.05000076033730188,4.4759879931056875e-07,2.385956993512676e-18,0.001989513983818544,3.3760589081009394e-25,1.5909352585492707e-09
3.6758315857431246e-06,0.048764219312884285,1.837493763538244e-06,1.430538416225007e-09,1.7600813807177513e-06,4.762283784636308e-29,5.032316080833768e-07,0.938,6.298179934347198e-10,0.0006896492370705114,3.364333274307175e-07,1.0284022388738248e-09,7.412135674502529e-06,0.0,0.0,0.030538274853575288,0.009653909380829708,0.05000077026166909,4.506319159840582e-07,2.403319238686008e-18,0.001989507409600349,3.407852054143737e-25,1.6017229029063922e-09
3.6832443178482754e-06,0.048764219312884285,1.8381484065084407e-06,1.4291753678478254e-09,1.7600049805885879e-06,4.7814238916153804e-29,5.03003534651435e-07,0.938,6.319489778730304e-10,0.0006909805930588213,3.3661745623898197e-07,1.0299696645654257e-09,7.411787816697246e-06,0.0,0.0,0.03053694329801248,0.009653238770814861,0.05000078019841219,4.536683645365324e-07,2.4207159067209593e-18,0.001989500823423875,3.4397706191098585e-25,1.6125216332032585e-09
3.6906570499534262e-06,0.048764219312884285,1.838809156115371e-06,1.4278185371347076e-09,1.7599285934704954e-06,4.800529290466506e-29,5.027739756066561e-07,0.938,6.340744819072089e-10,0.0006923117266664781,3.3680058972875556e-07,1.0315320841920972e-09,7.411439982016835e-06,0.0,0.0,0.03053561196116172,0.009652568265854129,0.0500007901474252,4.5670812848612566e-07,2.4381467008028157e-18,0.0019894942254593804,3.471814344962148e-25,1.623331385955396e-09
3.698069782058577e-06,0.048764219312884285,1.8394758392641394e-06,1.4264679247948368e-09,1.7598522193553999e-06,4.819601000669262e-29,5.025429818452984e-07,0.938,6.361946008736397e-10,0.0006936426380524006,3.3698276497563395e-07,1.0330895843752564e-09,7.4110921708823824e-06,0.0,0.0,0.03053428084294869,0.009651897865919941,0.050000800108604145,4.5975119200148083e-07,2.4556113285318887e-18,0.0019894876158741536,3.5039829806729496e-25,1.6341521001129007e-09
3.705482514163728e-06,0.048764219312884285,1.8401482857317601e-06,1.4251235285653977e-09,1.7597758582353754e-06,4.838640030338854e-29,5.023106033530508e-07,0.938,6.383094295509099e-10,0.0006949733273734601,3.3716401788156367e-07,1.0346422506751313e-09,7.410744383704436e-06,0.0,0.0,0.030532949943300337,0.009651227570984744,0.050000810081847105,4.6279753988192664e-07,2.473109501891034e-18,0.001989480994832531,3.536276282146289e-25,1.644983716987005e-09
3.7128952462688787e-06,0.048764219312884285,1.8408263281544033e-06,1.4237853433444842e-09,1.759699510102639e-06,4.857647376032529e-29,5.020768892089905e-07,0.938,6.404190621327631e-10,0.000696303794784509,3.3734438320168796e-07,1.036190167580674e-09,7.410396620883139e-06,0.0,0.0,0.030531619262144812,0.009650557381020983,0.05000082006705417,4.6584715753806663e-07,2.4906409372122156e-18,0.001989474362495924,3.5686940121388645e-25,1.6558261801781489e-09
3.7203079783740295e-06,0.048764219312884285,1.8415098020133169e-06,1.422453361319905e-09,1.7596231749495486e-06,4.876624022579255e-29,5.018418875900489e-07,0.938,6.42523592202258e-10,0.0006976340404384053,3.3752389457084384e-07,1.037733418502002e-09,7.410048882808482e-06,0.0,0.0,0.03053028879941148,0.009649887296001117,0.050000830064127366,4.6890003097277607e-07,2.5082053551421598e-18,0.0019894677190228425,3.60123594017992e-25,1.666679435505546e-09
3.7277207104791804e-06,0.048764219312884285,1.8421985456194956e-06,1.4211275720939628e-09,1.7595468527685983e-06,4.895570942973607e-29,5.0160564577596e-07,0.938,6.446231127071133e-10,0.000698964064486041,3.37702584529703e-07,1.039272085762281e-09,7.409701169860537e-06,0.0,0.0,0.03052895855503083,0.009649217315897624,0.05000084007297072,4.7195614676260546e-07,2.5258024806071562e-18,0.0019894610645689232,3.633901842490101e-25,1.6775434309382418e-09
3.735133442584331e-06,0.048764219312884285,1.8428924000971629e-06,1.419807962804287e-09,1.7594705435524171e-06,4.914489098226426e-29,5.013682101546611e-07,0.938,6.467177159362094e-10,0.0007002938670763692,3.378804845505514e-07,1.0408062505907468e-09,7.409353482409564e-06,0.0,0.0,0.030527628528934446,0.009648547440682984,0.05000085009349012,4.750154920395841e-07,2.5434320427770415e-18,0.0019894543992869567,3.66669150189941e-25,1.688418116527631e-09
3.742546174689482e-06,0.048764219312884285,1.8435912093661247e-06,1.4184945182408757e-09,1.7593942472937608e-06,4.933379437222343e-29,5.011296262281229e-07,0.938,6.488074934972193e-10,0.0007016234483564307,3.380576250627044e-07,1.042335993118432e-09,7.409005820816239e-06,0.0,0.0,0.030526298721054976,0.009647877670329694,0.050000860125593384,4.780780544734226e-07,2.561093775028418e-18,0.0019894477233269123,3.6996047077643297e-25,1.6993034443414446e-09
3.749958906794633e-06,0.048764219312884285,1.844294820123062e-06,1.417187220959371e-09,1.7593179639855149e-06,4.952242896662711e-29,5.008899386185857e-07,0.938,6.508925362953479e-10,0.0007029528084713818,3.382340354775514e-07,1.0438613923730759e-09,7.408658185431895e-06,0.0,0.0,0.030524969131326095,0.009647208004810254,0.05000087016919017,4.811438222541089e-07,2.578787414907151e-18,0.0019894410368359707,3.732641255884206e-25,1.7101993683991812e-09
3.7573716388997837e-06,0.048764219312884285,1.8450030818218161e-06,1.4158860513906816e-09,1.7592416936206858e-06,4.9710804009603523e-29,5.006491910751735e-07,0.938,6.5297293451315e-10,0.0007042819475645218,3.3840974421322873e-07,1.0453825262748995e-09,7.408310576598641e-06,0.0,0.0,0.03052363975968242,0.00964653844409718,0.05000088022419201,4.842127840748933e-07,2.596512704090181e-18,0.0019894343399585466,3.765800948416978e-25,1.7211058446089655e-09
3.7647843710049345e-06,0.048764219312884285,1.8457158466527368e-06,1.4145909879470726e-09,1.7591654361924018e-06,4.98989286211639e-29,5.004074264808695e-07,0.938,6.550487775914049e-10,0.0007056108657773198,3.385847787189165e-07,1.0468994716352582e-09,7.407962994649549e-06,0.0,0.0,0.030522310606059543,0.009645868988162996,0.05000089029051221,4.872849291156607e-07,2.614269388346704e-18,0.001989427632836326,3.799083593794351e-25,1.7320228307058264e-09
3.7721971031100853e-06,0.048764219312884285,1.8464329695211254e-06,1.4133020071247797e-09,1.759089191693908e-06,5.0086811797069864e-29,5.001646868598263e-07,0.938,6.571201542110183e-10,0.0007069395632494435,3.3875916549875755e-07,1.0484123041542431e-09,7.407615439908905e-06,0.0,0.0,0.03052098167039395,0.00964519963698024,0.0500009003680659,4.903602470266814e-07,2.632057217498754e-18,0.0019894209156082893,3.8324890066364534e-25,1.7429502861913725e-09
3.779609835215236e-06,0.048764219312884285,1.8471543080248542e-06,1.4120190836032185e-09,1.7590129601185622e-06,5.027446240824129e-29,4.999210133849862e-07,0.938,6.591871522759328e-10,0.0007082680401187853,3.3893293013539707e-07,1.0499210984189021e-09,7.407267912692345e-06,0.0,0.0,0.03051965295262298,0.009644530390521456,0.05000091045676991,4.934387279127409e-07,2.6498759453812256e-18,0.0019894141884107468,3.866017007666087e-25,1.7538881722748548e-09
3.787022567320387e-06,0.048764219312884285,1.847879722431196e-06,1.4107421903409385e-09,1.758936741459834e-06,5.0461889199633496e-29,4.996764463860002e-07,0.938,6.612498588970141e-10,0.0007095962965214907,3.3910609731314083e-07,1.0514259279044548e-09,7.406920413306988e-06,0.0,0.0,0.03051832445268481,0.009643861248759197,0.05000092055654284,4.965203623176382e-07,2.6677253298013853e-18,0.001989407451377366,3.89966742362264e-25,1.7648364518155934e-09
3.7944352994255378e-06,0.048764219312884285,1.8486090756529199e-06,1.4094712986683477e-09,1.7588605357113005e-06,5.064910079047407e-29,4.994310253574184e-07,0.938,6.633083603768975e-10,0.0007109243325919851,3.3927869084073215e-07,1.0529268649742807e-09,7.406572942051693e-06,0.0,0.0,0.030516996170518416,0.009643192211666032,0.05000093066730499,4.996051412090544e-07,2.685605132497897e-18,0.0019894007046392043,3.9334400871757045e-25,1.775795089266758e-09
3.8018480315306886e-06,0.048764219312884285,1.8493422332237001e-06,1.4082063783772975e-09,1.7587843428666447e-06,5.083610567417242e-29,4.991847889671311e-07,0.938,6.653627421957619e-10,0.0007122521484630021,3.3945073367374583e-07,1.0544239808802996e-09,7.4062254992172154e-06,0.0,0.0,0.030515668106063525,0.009642523279214539,0.05000094078897831,5.026930559637807e-07,2.703515119099403e-18,0.0019893939483247415,3.9673348368384927e-25,1.7867640506204779e-09
3.8092607636358394e-06,0.048764219312884285,1.8500790632728916e-06,1.4069473978076537e-09,1.7587081629196495e-06,5.102291221723035e-29,4.989377750650491e-07,0.938,6.674130889980122e-10,0.0007135797442656106,3.396222479366004e-07,1.0559173457664201e-09,7.405878085086325e-06,0.0,0.0,0.030514340259260597,0.009641854451377302,0.05000095092148641,5.057840983533043e-07,2.7214550590827137e-18,0.001989387182559909,4.0013515168811155e-25,1.7977433033542687e-09
3.81667349574099e-06,0.048764219312884285,1.8508194364997062e-06,1.4056943239308896e-09,1.7586319958641978e-06,5.120952865975421e-29,4.986900206920009e-07,0.938,6.694594845798472e-10,0.0007149071201292411,3.3979325494418725e-07,1.0574070286706144e-09,7.4055306999340175e-06,0.0,0.0,0.0305130126300508,0.009641185728126918,0.050000961064754525,5.088782605297464e-07,2.739424725730601e-18,0.0019893804074681263,4.035489977243764e-25,1.8087328163787557e-09
3.824086227846141e-06,0.048764219312884285,1.8515632261468427e-06,1.4044471224307751e-09,1.7585558416942697e-06,5.139596311593002e-29,4.984415620888251e-07,0.938,6.715020118776828e-10,0.0007162342761817143,3.3996377522311945e-07,1.058893097527201e-09,7.405183344027702e-06,0.0,0.0,0.030511685218375946,0.009640517109435994,0.050000971218709465,5.119755350121461e-07,2.7574238960892728e-18,0.001989373623170329,4.0697500734498624e-25,1.8197325599866736e-09
3.8314989599512915e-06,0.048764219312884285,1.8523103079736077e-06,1.4032057577812955e-09,1.7584797004039378e-06,5.158222357290947e-29,4.981924347056497e-07,0.938,6.735407529574157e-10,0.0007175612125492671,3.401338285325991e-07,1.0603756191722254e-09,7.404836017627308e-06,0.0,0.0,0.03051035802417848,0.009639848595277148,0.05000098138327964,5.150759146730868e-07,2.7754523509255344e-18,0.001989366829785003,4.1041316665192707e-25,1.8307425058031294e-09
3.838911692056442e-06,0.048764219312884285,1.8530605602285718e-06,1.4019701933218172e-09,1.7584035719873652e-06,5.176831789146911e-29,4.979426732113403e-07,0.938,6.755757890044996e-10,0.0007188879293565798,3.403034338849058e-07,1.0618546593473314e-09,7.404488720985476e-06,0.0,0.0,0.03050903104740148,0.009639180185623007,0.05000099155839494,5.181793927256588e-07,2.7935098746836785e-18,0.0019893600274282193,4.138634622881551e-25,1.8417626267370998e-09
3.846324424161593e-06,0.048764219312884285,1.8538138636217945e-06,1.4007403913295836e-09,1.7583274564388048e-06,5.195425380713524e-29,4.976923115030935e-07,0.938,6.77607200314811e-10,0.0007202144267268038,3.404726095655074e-07,1.0633302827037266e-09,7.40414145434774e-06,0.0,0.0,0.030507704287988574,0.00963851188044621,0.05000100174398684,5.212859627107517e-07,2.8115962554421288e-18,0.001989353216213663,4.173258814289373e-25,1.8527928969341585e-09
3.853737156266744e-06,0.048764219312884285,1.8545701012966615e-06,1.3995163130896574e-09,1.758251353752594e-06,5.214003892901651e-29,4.974413827161711e-07,0.938,6.79635066286284e-10,0.0007215407047815866,3.4064137315279433e-07,1.0648025528092014e-09,7.403794217952649e-06,0.0,0.0,0.030506377745883946,0.009637843679719397,0.05000101193998823,5.243956184846746e-07,2.829711284869879e-18,0.0019893463962526708,4.208004117732108e-25,1.8638332917303987e-09
3.861149888371895e-06,0.048764219312884285,1.8553291588013647e-06,1.3982979189623326e-09,1.7581752639231532e-06,5.232568074044002e-29,4.971899192337584e-07,0.938,6.816594654112929e-10,0.0007228667636410995,3.408097415374414e-07,1.0662715321535427e-09,7.4034470120319145e-06,0.0,0.0,0.030505051421032298,0.009637175583415232,0.0500010221463335,5.275083542070948e-07,2.847854758182739e-18,0.0019893395676542605,4.242870415349673e-25,1.8748837876075407e-09
3.868562620477046e-06,0.048764219312884285,1.8560909240600665e-06,1.3970851684480931e-09,1.7580991869449834e-06,5.251118660082195e-29,4.969379526969257e-07,0.938,6.836804752697565e-10,0.0007241926034240637,3.409777309413965e-07,1.0677372821539677e-09,7.403099836810608e-06,0.0,0.0,0.030503725313378825,0.009636507591506378,0.050001032362958456,5.306241643292935e-07,2.8660264740994368e-18,0.001989332730525166,4.277857594346598e-25,1.8859443621492057e-09
3.8759753525821964e-06,0.048764219312884285,1.8568552873437743e-06,1.3958780202502213e-09,1.758023122812665e-06,5.269656374446603e-29,4.966855140146901e-07,0.938,6.856981725229487e-10,0.0007255182242477754,3.411453569365011e-07,1.069199863163525e-09,7.402752692507278e-06,0.0,0.0,0.030502399422869184,0.009635839703965515,0.05000104258980033,5.337430435827289e-07,2.884226234797581e-18,0.001989325884969871,4.31296554690647e-25,1.89701499399833e-09
3.883388084687347e-06,0.048764219312884285,1.8576221412409622e-06,1.3946764323350854e-09,1.7579470715208519e-06,5.288181928095442e-29,4.9643263337416e-07,0.938,6.877126329079881e-10,0.0007268436262281335,3.4131263446274485e-07,1.0706593344778008e-09,7.402405579334078e-06,0.0,0.0,0.030501073749449503,0.009635171920765325,0.05000105282679772,5.368649869679054e-07,2.9024538458695332e-18,0.0019893190310906407,4.348194170106716e-25,1.908095662815706e-09
3.890800816792498e-06,0.048764219312884285,1.858391380627969e-06,1.3934803619901721e-09,1.7578710330642733e-06,5.306696019786126e-29,4.961793402507471e-07,0.938,6.897239312329913e-10,0.0007281688094796637,3.414795778461564e-07,1.0721157543416495e-09,7.402058497496957e-06,0.0,0.0,0.030499748293066283,0.00963450424187851,0.05000106307389056,5.399899897435414e-07,2.9207091162782e-18,0.0019893121689875553,4.383543365833755e-25,1.91918634923963e-09
3.898213548897649e-06,0.048764219312884285,1.8591629026392041e-06,1.3922897658799693e-09,1.7577950074377281e-06,5.325199335960242e-29,4.959256634184417e-07,0.938,6.917321413728642e-10,0.0007294937741155445,3.4164620081633343e-07,1.073569179958721e-09,7.401711447195785e-06,0.0,0.0,0.030498423053666453,0.009633836667277773,0.050001073331020135,5.431180474160308e-07,2.9389918583127687e-18,0.001989305298758545,4.419013040698633e-25,1.93028703484663e-09
3.9056262810028e-06,0.048764219312884285,1.859936606637186e-06,1.391104600099716e-09,1.7577189946360847e-06,5.343692550730573e-29,4.956716309601364e-07,0.938,6.937373362657178e-10,0.0007308185202476327,3.418125165236171e-07,1.0750196674992455e-09,7.4013644286244625e-06,0.0,0.0,0.03049709803119731,0.00963316919693583,0.050001083598129055,5.462491557291919e-07,2.9573018875444273e-18,0.0019892984204994205,4.454603105953109e-25,1.941397702113266e-09
3.9130390131079506e-06,0.048764219312884285,1.8607123941824425e-06,1.3899248202270855e-09,1.7576429946542792e-06,5.362176326244214e-29,4.954172702779862e-07,0.938,6.957395879098799e-10,0.0007321430479864878,3.4197853755591205e-07,1.0764672721078952e-09,7.4010174419710996e-06,0.0,0.0,0.030495773225606485,0.00963250183082541,0.05000109387516116,5.49383310654301e-07,2.975639022782074e-18,0.001989291534303911,4.4903134774062125e-25,1.952518334378975e-09
3.920451745213101e-06,0.048764219312884285,1.8614901690032995e-06,1.3887503813719074e-09,1.7575670074873107e-06,5.3806513125905e-29,4.951626081037948e-07,0.938,6.977389673614925e-10,0.0007334673574413979,3.4214427595515566e-07,1.0779120479142081e-09,7.400670487418138e-06,0.0,0.0,0.03049444863684195,0.009631834568919246,0.05000110416206159,5.525205083804013e-07,2.9940030860280436e-18,0.0019892846402636876,4.526144075341389e-25,1.9636489158099378e-09
3.927864477318252e-06,0.048764219312884285,1.8622698369655824e-06,1.3875812382239227e-09,1.7574910331302414e-06,5.399118147703027e-29,4.949076705094276e-07,0.938,6.997355447326686e-10,0.0007347914487204028,3.4230974323344304e-07,1.0793540480412626e-09,7.400323565142462e-06,0.0,0.0,0.030493124264851984,0.009631167411190085,0.05000111445877669,5.55660745304887e-07,3.012393902433877e-18,0.001989277738468408,4.5620948244341845e-25,1.974789431363963e-09
3.935277209423403e-06,0.048764219312884285,1.8630513060422525e-06,1.3864173450986718e-09,1.757415071578194e-06,5.417577457816877e-29,4.946524829172237e-07,0.938,7.017293891901933e-10,0.000736115321930319,3.424749503888078e-07,1.0807933246145152e-09,7.399976675315557e-06,0.0,0.0,0.030491800109585143,0.009630500357610683,0.050001124765254014,5.588040180243521e-07,3.030811300256155e-18,0.0019892708290057417,4.598165653670498e-25,1.9859398667563546e-09
3.942689941528554e-06,0.048764219312884285,1.8638344862830073e-06,1.3852586559815544e-09,1.7573391228263483e-06,5.436029857429086e-29,4.943970701104157e-07,0.938,7.037205689547518e-10,0.0007374389771767636,3.4263990792066397e-07,1.082229928772915e-09,7.399629818103641e-06,0.0,0.0,0.03049047617099026,0.009629833408153805,0.0500011350814423,5.619503233257032e-07,3.0492551108124034e-18,0.0019892639119614046,4.634356496265483e-25,1.9971002084267512e-09
3.950102673633705e-06,0.048764219312884285,1.8646192897838541e-06,1.3841051245701397e-09,1.7572631868699416e-06,5.454475949078542e-29,4.941414562435407e-07,0.938,7.057091513006608e-10,0.0007387624145641787,3.4280462584491507e-07,1.0836639106782964e-09,7.399282993667749e-06,0.0,0.0,0.03048915244901641,0.009629166562792222,0.05000114540729143,5.65099658177526e-07,3.0677251684371067e-18,0.0019892569874191903,4.670667289583117e-25,2.0082704435069112e-09
3.9575154057388555e-06,0.048764219312884285,1.865405630656692e-06,1.3829567043147097e-09,1.7571872637042661e-06,5.472916323890392e-29,4.938856648528346e-07,0.938,7.076952025560926e-10,0.0007400856341958531,3.4296911370873064e-07,1.0850953195250568e-09,7.398936202163902e-06,0.0,0.0,0.030487828943612905,0.009628499821498725,0.05000115574275246,5.682520197217075e-07,3.0862213104378347e-18,0.0019892500554610057,4.707097975056357e-25,2.019450559789434e-09
3.964928137844006e-06,0.048764219312884285,1.8661934249989162e-06,1.3818133484572185e-09,1.7571113533246667e-06,5.491351561632813e-29,4.936297188666042e-07,0.938,7.096787881037688e-10,0.0007414086361739474,3.431333806049976e-07,1.0865242035517657e-09,7.3985894437432194e-06,0.0,0.0,0.030486505654729254,0.009627833184246102,0.05000116608777753,5.714074052653015e-07,3.1047433770515098e-18,0.0019892431161669002,4.743648498108042e-25,2.030640545697399e-09
3.972340869949157e-06,0.048764219312884285,1.8669825908630544e-06,1.3806750100685318e-09,1.7570354557265368e-06,5.5097822303361e-29,4.933736406155723e-07,0.938,7.116599723821106e-10,0.000742731420599516,3.4329743518644823e-07,1.0879506100511377e-09,7.398242718552006e-06,0.0,0.0,0.030485182582315182,0.009627166651007164,0.05000117644231984,5.745658122726364e-07,3.123291211400827e-18,0.001989236169615096,4.780318808072541e-25,2.0418403902548886e-09
3.979753602054308e-06,0.048764219312884285,1.8677730482264737e-06,1.3795416420842323e-09,1.7569595709053208e-06,5.528208886902637e-29,4.931174518431811e-07,0.938,7.136388188868257e-10,0.0007440539875725292,3.4346128567947197e-07,1.0893745853804119e-09,7.397896026731901e-06,0.0,0.0,0.030483859726320575,0.009626500221754722,0.050001186806333725,5.777272383576605e-07,3.1418646594508364e-18,0.001989229215882025,4.817108858118034e-25,2.0530500830583944e-09
3.987166334159459e-06,0.048764219312884285,1.8685647189611561e-06,1.378413197338731e-09,1.756883698856511e-06,5.546632077319934e-29,4.928611737158586e-07,0.938,7.156153901729191e-10,0.0007453763371918964,3.436249398976118e-07,1.0907961749732864e-09,7.397549368420006e-06,0.0,0.0,0.0304825370866955,0.009625833896461594,0.05000119717977449,5.808916812765171e-07,3.160463569965725e-18,0.0019892222550423567,4.854018605169577e-25,2.064269614249079e-09
3.99457906626461e-06,0.048764219312884285,1.8693575268035682e-06,1.377289628598179e-09,1.7568078395756434e-06,5.565052336083007e-29,4.926048268332344e-07,0.938,7.17589747857107e-10,0.0007466984695554885,3.437884052547525e-07,1.092215423350365e-09,7.397202743748959e-06,0.0,0.0,0.03048121466339014,0.009625167675100618,0.05000120756259852,5.840591389203471e-07,3.1790877944657825e-18,0.001989215287169032,4.891048009833011e-25,2.0754989744858797e-09
4.0019917983697604e-06,0.048764219312884285,1.8701513973246378e-06,1.3761708885915166e-09,1.7567319930582991e-06,5.583470186827284e-29,4.923484312382975e-07,0.938,7.195619526206237e-10,0.0007480203847601584,3.439516887780035e-07,1.0936323741300794e-09,7.396856152847053e-06,0.0,0.0,0.03047989245635485,0.009624501557644634,0.050001217954763186,5.87229609308313e-07,3.1977371871846003e-18,0.0019892083123332874,4.928197036319537e-25,2.086738154919433e-09
4.009404530474911e-06,0.048764219312884285,1.8709462578998547e-06,1.3750569300408364e-09,1.7566561593001008e-06,5.601886142774577e-29,4.920920064275003e-07,0.938,7.215320642124019e-10,0.0007493420829017628,3.44114797120282e-07,1.0950470700408266e-09,7.396509595838371e-06,0.0,0.0,0.03047857046554006,0.0096238355440665,0.05000122835622681,5.904030905808405e-07,3.2164116050264833e-18,0.001989201330604695,4.965465652371089e-25,2.0979871471668e-09
4.016817262580062e-06,0.048764219312884285,1.8717420376795099e-06,1.3739477056893277e-09,1.756580338296713e-06,5.620300705932727e-29,4.91835571360797e-07,0.938,7.235001414526128e-10,0.0007506635640751841,3.442777365725999e-07,1.0964595529317792e-09,7.39616307284288e-06,0.0,0.0,0.030477248690896342,0.009623169634339068,0.05000123876694869,5.935795809930715e-07,3.2351109075241147e-18,0.0019891943420511896,5.0028538291866485e-25,2.1092459432869867e-09
4.024229994685213e-06,0.048764219312884285,1.8725386675590816e-06,1.372843168329621e-09,1.7565045300438381e-06,5.638714367680419e-29,4.915791444716081e-07,0.938,7.254662422365526e-10,0.0007519848283743509,3.444405130760586e-07,1.0978698637842275e-09,7.395816583976521e-06,0.0,0.0,0.030475927132374337,0.009622503828435219,0.050001249186889064,5.967590789085236e-07,3.25383495679647e-18,0.001989187346739093,5.040361541349239e-25,2.1205145357572245e-09
4.031642726790364e-06,0.048764219312884285,1.8733360801497846e-06,1.3717432708281773e-09,1.7564287345372167e-06,5.657127609538165e-29,4.913227436767161e-07,0.938,7.274304235388581e-10,0.0007533058758922583,3.446031322335594e-07,1.0992780427237849e-09,7.3954701293513104e-06,0.0,0.0,0.03047460578992476,0.009621838126327826,0.05000125961600908,5.999415827929554e-07,3.2725836175069992e-18,0.0019891803447331545,5.077988766753726e-25,2.131792917450011e-09
4.0390554588955146e-06,0.048764219312884285,1.874134209749295e-06,1.370647966152823e-09,1.7563529517726253e-06,5.675540902138796e-29,4.910663863860841e-07,0.938,7.29392741418041e-10,0.0007546267067209878,3.44765599321227e-07,1.1006841290314887e-09,7.395123709075481e-06,0.0,0.0,0.030473284663498405,0.00962117252798979,0.05000127005427079,6.031270912084263e-07,3.2913567568220895e-18,0.0019891733360965706,5.115735486535652e-25,2.1430810816108824e-09
4.046468191000665e-06,0.048764219312884285,1.8749329923126611e-06,1.3695572073920087e-09,1.7562771817458768e-06,5.693954705657215e-29,4.908100895125873e-07,0.938,7.31353251021324e-10,0.0007559473209517285,3.449279192995622e-07,1.1020881611554354e-09,7.39477732325354e-06,0.0,0.0,0.030471963753046123,0.009620507033394001,0.0500012805016371,6.063156028075536e-07,3.3101542443698172e-18,0.001989166320891021,5.1536016850007535e-25,2.1543790218369054e-09
4.053880923105816e-06,0.048764219312884285,1.8757323654234151e-06,1.3684709477845942e-09,1.7562014244528165e-06,5.7123694710094e-29,4.905538694816656e-07,0.938,7.333120065897686e-10,0.0007572677186747957,3.4509009682431055e-07,1.1034901767229423e-09,7.394430971986362e-06,0.0,0.0,0.030470643058518793,0.009619841642513373,0.05000129095807181,6.095071163279555e-07,3.328975952198991e-18,0.001989159299176696,5.191587349555278e-25,2.165686732055873e-09
