Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
2.9173035730135705e-10,0.041572359999999996,6.571014230832759e-08,0.938,0.0,0.0,0.026629284255053128,0.009999999054137317,0.04999722726987445,8.095077551961613e-55,2.349377396753001e-53,0.0019996608224746625,1.881314655754524e-74,5.357400169652957e-67,2.7727253648547425e-06,2.9374681716713958e-34,1.8957201699814793e-09,1.670334329474576e-23,7.659736943050184e-13,2.7347613870227804e-07,6.570138649994231e-08,1.3513712417263927e-16,3.1689384640928124e-73,5.764666391950065e-51
2.9398800903002885e-10,0.041572359999999996,6.621764934155672e-08,0.938,0.0,0.0,0.02662927492673778,0.009999999046818073,0.04999722108283508,8.81109940259345e-55,2.4638932640882346e-53,0.0019996582033441936,2.0678503087447697e-74,5.635354736943635e-67,2.778912367444545e-06,3.0509347452259567e-34,1.910403367290951e-09,1.7359350814094998e-23,7.580355545011547e-13,2.755878436205954e-07,6.620881204770167e-08,1.3829609338600936e-16,3.451651948586956e-73,5.995816252269859e-51
2.9624566075870064e-10,0.041572359999999996,6.672513398374094e-08,0.938,0.0,0.0,0.026629265698847514,0.009999999039498834,0.04999721499610468,9.584236260709127e-55,2.582810702381592e-53,0.001999655584307455,2.2709475195893607e-74,5.924387143989774e-67,2.7849990610743876e-06,3.1676304689461464e-34,1.9250864323302357e-09,1.8035803696037668e-23,7.50220046146709e-13,2.77699477077531e-07,6.671621532580507e-08,1.4150385411203216e-16,3.756677181723185e-73,6.23336946721589e-51
2.9850331248737244e-10,0.041572359999999996,6.723259607588083e-08,0.938,0.0,0.0,0.02662925656975646,0.0099999990321796,0.049997209008057056,1.0418555798655794e-54,2.70625443586046e-53,0.001999652965364596,2.4919071626955064e-74,6.224802498202066e-67,2.7909870719380948e-06,3.2876188548267868e-34,1.9397693653824165e-09,1.8733175830713657e-23,7.425269951563584e-13,2.7981103908359016e-07,6.722359617507939e-08,1.4476077809863897e-16,4.085550712857938e-73,6.47742898477369e-51
3.0076096421604424e-10,0.041572359999999996,6.77400354589431e-08,0.938,0.0,0.0,0.026629247537865084,0.009999999024860371,0.049997203117092354,1.1318381017443588e-54,2.834351638347444e-53,0.0019996503465157666,2.732119257578306e-74,6.536910806044143e-67,2.796877999866581e-06,3.410964482427251e-34,1.9544521668800707e-09,1.9451948360394578e-23,7.349560754269882e-13,2.819225296493007e-07,6.7730954436167e-08,1.48067237028744e-16,4.4399001338626307e-73,6.728099185074463e-51
3.0301861594471604e-10,0.041572359999999996,6.824745197386202e-08,0.938,0.0,0.0,0.026629238601599804,0.009999999017541148,0.04999719732163667,1.2288304127086216e-54,2.9672319740153176e-53,0.0019996477277611138,2.993068223142394e-74,6.861027040596211e-67,2.802673418760234e-06,3.5377330209022596e-34,1.969134837396093e-09,2.0192609734083423e-23,7.275068180838537e-13,2.8403394878520596e-07,6.823828994953645e-08,1.5142360251975958e-16,4.821448665004164e-73,6.985485940922791e-51
3.0527626767338783e-10,0.041572359999999996,6.875484546154037e-08,0.938,0.0,0.0,0.026629229759412534,0.009999999010221926,0.049997191620141664,1.333320137362673e-54,3.105027639916401e-53,0.0019996451091007874,3.276338483728974e-74,7.197471214781049e-67,2.808374877004433e-06,3.6679912509650355e-34,1.9838173776345536e-09,2.095565576209223e-23,7.201786206988877e-13,2.86145296501858e-07,6.874560255549275e-08,1.548302461231113e-16,5.232020038283525e-73,7.249696679102974e-51
3.0753391940205963e-10,0.041572359999999996,6.926221576285087e-08,0.938,0.0,0.0,0.026629221009780307,0.009999999002902712,0.049997186011084015,1.4458248424892886e-54,3.247873409670656e-53,0.0019996424905349376,3.583620313543471e-74,7.546568458531946e-67,2.8139838978753776e-06,3.801807087248517e-34,1.998499788421603e-09,2.1741589670605904e-23,7.129707564535787e-13,2.882565728098097e-07,6.925289209418749e-08,1.5828753932375316e-16,5.673543554567116e-73,7.520840443806428e-51
3.0979157113073143e-10,0.041572359999999996,6.976956271863725e-08,0.938,0.0,0.0,0.02662921235120486,0.009999998995583502,0.04999718049296518,1.56689360409742e-54,3.3959066770570743e-53,0.0019996398720637126,3.916715849242578e-74,7.908649096168003e-67,2.8195019799496365e-06,3.939249600003527e-34,2.013182070696801e-09,2.255092215624376e-23,7.058823828878216e-13,2.9036777771960876e-07,6.976015840562895e-08,1.617958535396838e-16,6.14805922158084e-73,7.799027957504284e-51
3.1204922285940323e-10,0.041572359999999996,7.02768861697156e-08,0.938,0.0,0.0,0.026629203782212205,0.009999998988264298,0.04999717506431083,1.697108641039204e-54,3.549267499589245e-53,0.0019996372536872633,4.277545391987416e-74,8.284048724034692e-67,2.824930597515491e-06,4.080389034933903e-34,2.0278642255049873e-09,2.3384171440613881e-23,6.989125500916317e-13,2.924789112417912e-07,7.026740132969126e-08,1.6535556012146318e-16,6.657723090558834e-73,8.084371674954191e-51
3.14306874588075e-10,0.041572359999999996,7.078418595687542e-08,0.938,0.0,0.0,0.026629195301352264,0.009999998980945099,0.049997169723670604,1.837087071461565e-54,3.7080986435702683e-53,0.001999634635405738,4.668154164920012e-74,8.673108292703033e-67,2.830271200969041e-06,4.225296831843498e-34,2.042546253988373e-09,2.4241863324843688e-23,6.920602086823361e-13,2.945899733868755e-07,7.077462070612349e-08,1.6896703035173038e-16,7.204812974779352e-73,8.37698583374988e-51
3.165645263167468e-10,0.041572359999999996,7.129146192088075e-08,0.938,0.0,0.0,0.02662918690719847,0.009999998973625902,0.04999716446961761,1.987482798126178e-54,3.872545631612414e-53,0.001999632017219287,5.090719564173961e-74,9.076174196852524e-67,2.8355252171854584e-06,4.374045644071829e-34,2.0572281573785187e-09,2.5124531244079156e-23,6.853242178905965e-13,2.967009641653563e-07,7.12818163745589e-08,1.7263063544472075e-16,7.791734573540169e-73,8.6769865091763e-51
3.188221780454186e-10,0.041572359999999996,7.17987139024714e-08,0.938,0.0,0.0,0.026629178598347382,0.009999998966306711,0.04999715930074813,2.1489883685245134e-54,4.042756789486885e-53,0.0019996293991280615,5.547558381957798e-74,9.493598363543617e-67,2.8406940498995004e-06,4.526709358273594e-34,2.071909936988543e-09,2.6032716321991308e-23,6.78703353416474e-13,2.988118835876982e-07,7.178898817452367e-08,1.7634674654578353e-16,8.421027511185708e-73,8.984491669900409e-51
3.210798297740904e-10,0.041572359999999996,7.230594174236402e-08,0.938,0.0,0.0,0.026629170373418352,0.009999998958987526,0.04999715421568115,2.3223368981001213e-54,4.21888329243423e-53,0.00199962678113221,6.041134371452256e-74,9.925738339544753e-67,2.8457790800950615e-06,4.683363112452152e-34,2.0865915942060742e-09,2.6966967425279823e-23,6.721963145390697e-13,3.0092273166433125e-07,7.229613594544518e-08,1.8011573473090131e-16,9.095371557346277e-73,9.299621227173625e-51
3.233374815027622e-10,0.041572359999999996,7.281314528125322e-08,0.938,0.0,0.0,0.026629162231053067,0.009999998951668343,0.0499971492130581,2.5083041377791072e-54,4.401079213051797e-53,0.0019996241632318835,6.574066330131724e-74,1.0372957383295315e-66,2.8507816663769962e-06,4.844083312428264e-34,2.101273130486383e-09,2.792784121814947e-23,6.65801731045033e-13,3.030335084056449e-07,7.280325952666012e-08,1.8393797100620895e-16,9.817593296422512e-73,9.622497079276214e-51
3.25595133231434e-10,0.041572359999999996,7.332032435981263e-08,0.938,0.0,0.0,0.026629154169915258,0.009999998944349166,0.04999714429154237,2.707710749431742e-54,4.589501571605984e-53,0.0019996215454272334,7.149136975927335e-74,1.0835624564141806e-66,2.8557031453162956e-06,5.008947647097165e-34,2.1159545473457004e-09,2.891590221674636e-23,6.595181699603866e-13,3.051442138219842e-07,7.331035875742192e-08,1.878138263075143e-16,1.0590673442394533e-72,9.953243152919278e-51
3.278527849601058e-10,0.041572359999999996,7.3827478818696e-08,0.938,0.0,0.0,0.026629146188690365,0.009999998937029991,0.0499971394498191,2.921424531529882e-54,4.784310385438543e-53,0.0019996189277184076,7.769301728136264e-74,1.1314114859255516e-66,2.8605448318069264e-06,5.178035104878758e-34,2.1306358463546708e-09,2.9931722843605575e-23,6.533441421619421e-13,3.072548479236437e-07,7.381743347690853e-08,1.9174367149981742e-16,1.141775399162395e-72,1.0291985448515314e-50
3.301104366887776e-10,0.041572359999999996,7.433460849853827e-08,0.938,0.0,0.0,0.02662913828608509,0.009999998929710823,0.0499971346865947,3.1503626594482963e-54,4.985668717717609e-53,0.0019996163101055594,8.437697656482576e-74,1.18088092491533e-66,2.8653080194322433e-06,5.351425990426822e-34,2.1453170291321763e-09,3.0975883482101566e-23,6.472781086049977e-13,3.0936541072086394e-07,7.432448352422982e-08,1.9572787737683215e-16,1.2302145410286752e-72,1.0638852086252001e-50
3.323680884174494e-10,0.041572359999999996,7.484171323995666e-08,0.938,0.0,0.0,0.02662913046082713,0.009999998922391657,0.04999713000059653,3.395494154707162e-54,5.193742727818645e-53,0.0019996136925888378,9.157653329624167e-74,1.2320094818313995e-66,2.8699939808139896e-06,5.529201938620554e-34,2.159998097339712e-09,3.204897253086235e-23,6.413184860011474e-13,3.114759022238269e-07,7.483150873843395e-08,1.9976681466050767e-16,1.3247334525135584e-72,1.0993973343598784e-50
3.346257401461212e-10,0.041572359999999996,7.53487928835515e-08,0.938,0.0,0.0,0.02662912271166482,0.009999998915072496,0.04999712539057264,3.657842477684737e-54,5.408701723202527e-53,0.0019996110751683955,9.932699087497252e-74,1.2848364859924816e-66,2.8746039679428574e-06,5.711445927440292e-34,2.174679052675745e-09,3.31515864581594e-23,6.354636525044642e-13,3.135863224426528e-07,7.533850895851418e-08,2.0386085400055057e-16,1.4256992800178757e-72,1.135748168934181e-50
3.36883391874793e-10,0.041572359999999996,7.585584726990755e-08,0.938,0.0,0.0,0.026629115037366778,0.009999998907753339,0.04999712085529128,3.938488229028874e-54,5.630718212027587e-53,0.001999608457844381,1.0766577791875255e-73,1.3394018982839896e-66,2.879139212500367e-06,5.898242290724518e-34,2.18935989687027e-09,3.428432985627939e-23,6.29711953211554e-13,3.156966713873949e-07,7.584548402341544e-08,2.0801036597394736e-16,1.5334984943951567e-72,1.1729511817378157e-50
3.391410436034648e-10,0.041572359999999996,7.636287623959476e-08,0.938,0.0,0.0,0.02662910743672159,0.009999998900434189,0.04999711639354082,4.2385718956913324e-54,5.859967954901474e-53,0.001999605840616948,1.1663255940482027e-73,1.3957463216642682e-66,2.883600926192583e-06,6.089676731582732e-34,2.2040406316798213e-09,3.5447815495896697e-23,6.240617051919975e-13,3.1780694906803756e-07,7.635243377204002e-08,2.1221572108448752e-16,1.6485377637141154e-72,1.2110200682860477e-50
3.413986953321366e-10,0.041572359999999996,7.686987963316927e-08,0.938,0.0,0.0,0.026629099908537523,0.00999999889311504,0.04999711200412913,4.559296661240346e-54,6.096630016083374e-53,0.0019996032234862455,1.2626935153122527e-73,1.4539110115644327e-66,2.8879903010919158e-06,6.285836335314707e-34,2.218721258882915e-09,3.6642664380443725e-23,6.185112020925923e-13,3.1991715549449225e-07,7.685935804325328e-08,2.1647728976228785e-16,1.7712448446396712e-72,1.2499687537077904e-50
3.436563470608084e-10,0.041572359999999996,7.73768572911746e-08,0.938,0.0,0.0,0.026629092451642106,0.009999998885795898,0.04999710768588349,4.9019313876320025e-54,6.340886816273031e-53,0.001999600606452427,1.3662064255105377e-73,1.513937886733888e-66,2.892308509959309e-06,6.486809580264772e-34,2.2334017802755945e-09,3.786950580045189e-23,6.130587186414475e-13,3.22027290676595e-07,7.736625667588926e-08,2.207954423633166e-16,1.902069527157248e-72,1.2898113955775074e-50
3.459139987894802e-10,0.041572359999999996,7.788380905414239e-08,0.938,0.0,0.0,0.026629085064881923,0.009999998878476758,0.049997103437650126,5.267813848068944e-54,6.592924188048228e-53,0.001999597989515642,1.477335226037699e-73,1.575869540799213e-66,2.8965567065322465e-06,6.692686347025383e-34,2.2480821976669696e-09,3.912897738784538e-23,6.077025151417424e-13,3.241373546241036e-07,7.787312950875582e-08,2.251705491689181e-16,2.041484657248924e-72,1.3305623861797827e-50
3.48171650518152e-10,0.041572359999999996,7.839073476259339e-08,0.938,0.0,0.0,0.02662907774712226,0.009999998871157621,0.04999709925829405,5.658353945649532e-54,6.85293142993867e-53,0.0019995953726760426,1.5965781513020808e-73,1.6397492534718275e-66,2.9007360258299302e-06,6.903557929281208e-34,2.2627625128751036e-09,4.0421725170245215e-23,6.024408416308553e-13,3.2624734734669446e-07,7.837997638063978e-08,2.296029803853379e-16,2.1899871533345506e-72,1.3722363553172478e-50
3.504293022468238e-10,0.041572359999999996,7.889763425703847e-08,0.938,0.0,0.0,0.026629070497246814,0.009999998863838492,0.0499970951466986,6.07503701489941e-54,7.121101358807239e-53,0.0019995927559337814,1.7244621478790205e-73,1.7056210013559758e-66,2.904847584480609e-06,7.119517045377743e-34,2.2774427277235654e-09,4.174840362527741e-23,5.972719413654933e-13,3.2835726885396125e-07,7.888679713031134e-08,2.340931061432493e-16,2.3480990453300394e-72,1.4148481734442904e-50
3.526869539754956e-10,0.041572359999999996,7.940450737797949e-08,0.938,0.0,0.0,0.026629063314157337,0.009999998856519364,0.04999709110176529,6.519427344640696e-54,7.397630364518337e-53,0.00199959013928901,1.861544324660176e-73,1.7735294693852525e-66,2.9088924810199446e-06,7.340657846825212e-34,2.292122844037965e-09,4.3109675734842614e-23,5.921940543259964e-13,3.3046711915541255e-07,7.939359159652849e-08,2.3864129649727943e-16,2.516368582934505e-72,1.458412953797788e-50
3.549446057041674e-10,0.041572359999999996,7.991135396591021e-08,0.938,0.0,0.0,0.02662905619677344,0.00999999884920024,0.04999708712241334,6.993171851667906e-54,7.682718465821709e-53,0.001999587522741878,2.008413459858327e-73,1.8435200625819802e-66,2.912871796173007e-06,7.567075925900486e-34,2.306802863642531e-09,4.4506213039360995e-23,5.872054206730446e-13,3.3257689826046946e-07,7.990035961804135e-08,2.4324792142553673e-16,2.6953713903559924e-72,1.5029460541984761e-50
3.572022574328392e-10,0.041572359999999996,8.041817386131722e-08,0.938,0.0,0.0,0.026629049144032222,0.009999998841881122,0.049997083207579604,7.498003924874988e-54,7.9765693664416425e-53,0.0019995849062925397,2.1656915919512954e-73,1.915638917874929e-66,2.916786593132158e-06,7.79886832354043e-34,2.321482788356992e-09,4.593869569199656e-23,5.823042839019236e-13,3.3468660617846477e-07,8.040710103359604e-08,2.4791335082913724e-16,2.8857116718252973e-72,1.548463078935194e-50
3.59459909161511e-10,0.041572359999999996,8.09249669046807e-08,0.938,0.0,0.0,0.026629042154888045,0.009999998834562006,0.04999707935621811,8.035747370047661e-54,8.279390510055838e-53,0.001999582289941147,2.3340356788217897e-73,1.9899329156393818e-66,2.9206379178482894e-06,8.036133538138083e-34,2.336162619993875e-09,4.7407812512879524e-23,5.774888935729853e-13,3.367962429186408e-07,8.091381568193844e-08,2.526379545317339e-16,3.0880234455025835e-72,1.594979881003647e-50
3.617175608901828e-10,0.041572359999999996,8.143173293647549e-08,0.938,0.0,0.0,0.026629035228312236,0.009999998827242894,0.04999707556729984,8.608320436663631e-54,8.591393134900347e-53,0.0019995796736878508,2.5141393004966286e-73,2.0664496911635282e-66,2.9244267993270947e-06,8.27897153384088e-34,2.350842360356021e-09,4.8914261043324853e-23,5.727575078352836e-13,3.3890580849014874e-07,8.142050340181747e-08,2.5742210227904437e-16,3.3029718015318714e-72,1.6425125642500745e-50
3.639752126188546e-10,0.041572359999999996,8.19384717971718e-08,0.938,0.0,0.0,0.02662902836329275,0.009999998819923785,0.04999707183981249,9.21774005831516e-54,8.912792330321624e-53,0.001999577057532804,2.7067344331910514e-73,2.1452376466448553e-66,2.9281542498999294e-06,8.52748374654013e-34,2.3655220112340517e-09,5.0458747600016724e-23,5.681083959843894e-13,3.4101530290204723e-07,8.19271640319886e-08,2.622661637383803e-16,3.531254226509189e-72,1.6910774847122174e-50
3.6623286434752637e-10,0.041572359999999996,8.244518332723614e-08,0.938,0.0,0.0,0.026629021558833996,0.009999998812604683,0.04999706817276012,9.866126253013011e-54,9.243807094133771e-53,0.001999574441476158,2.912593292448065e-73,2.226345963382315e-66,2.931821265482365e-06,8.781773090013645e-34,2.3802015744039678e-09,5.2041987329168894e-23,5.635398408982834e-13,3.4312472616330113e-07,8.243379741121693e-08,2.6717050849817604e-16,3.773601976336695e-72,1.7406912519318754e-50
3.6849051607619817e-10,0.041572359999999996,8.295186736713209e-08,0.938,0.0,0.0,0.026629014813956527,0.009999998805285583,0.04999706456516297,1.055570676600165e-53,9.584660389760654e-53,0.001999571825518067,3.132530302602407e-73,2.309824613905559e-66,2.93542882583301e-06,9.041943962742963e-34,2.3948810516251525e-09,5.366470426066174e-23,5.590501410590744e-13,3.4523407828278147e-07,8.294040337828018e-08,2.721355060675186e-16,4.030781520660463e-72,1.7913707304920178e-50
3.7074816780486997e-10,0.041572359999999996,8.345852375732118e-08,0.938,0.0,0.0,0.02662900812769678,0.009999998797966486,0.04999706101605719,1.1288821886977885e-53,9.935579202362254e-53,0.0019995692096586816,3.3674041678603224e-73,2.395724373860133e-66,2.9389778948246944e-06,9.308102254615095e-34,2.4095604446387466e-09,5.532763136217274e-23,5.546376122036068e-13,3.473433592692642e-07,8.344698177197103e-08,2.771615258756785e-16,4.303596037831824e-72,1.8431330416459187e-50
3.7300581953354177e-10,0.041572359999999996,8.396515233826367e-08,0.938,0.0,0.0,0.026629001499106807,0.009999998790647393,0.04999705752449451,1.2067929340651096e-53,1.0296794594989619e-52,0.0019995665938981554,3.6181199755707365e-73,2.484096833927864e-66,2.9424694207158193e-06,9.580355352379402e-34,2.4242397551660203e-09,5.703151059330403e-23,5.503005889799305e-13,3.4945256913143034e-07,8.395353243109968e-08,2.822489372716408e-16,4.592886931877066e-72,1.8959955646033065e-50
3.7514479040494947e-10,0.041572359999999996,8.444512252911845e-08,0.938,0.0,0.0,0.026628995271327,0.009999998783713056,0.04999705426871674,1.2850846828602696e-53,1.0648733540345726e-52,0.0019995641157349864,3.8711344666872355e-73,2.57015234443808e-66,2.9457251636348037e-06,9.844017885751448e-34,2.4381473251031816e-09,5.868427994785822e-23,5.462597208543104e-13,3.5145083586273106e-07,8.443342886377727e-08,2.8712588245641676e-16,4.882968436766731e-72,1.9471101568546312e-50
3.7728376127635717e-10,0.041572359999999996,8.492506747875952e-08,0.938,0.0,0.0,0.026628989093695345,0.009999998776778722,0.04999705106297287,1.3679663351541613e-53,1.1010329556138986e-52,0.0019995616376608225,4.140077727835529e-73,2.6585197362237873e-66,2.948930872653765e-06,1.0113342860962278e-33,2.452054823950511e-09,6.037512930746907e-23,5.422837718718182e-13,3.5344903876586325e-07,8.491330011944934e-08,2.92058579819193e-16,5.189413922202393e-72,1.9992433743666516e-50
3.794227321477649e-10,0.041572359999999996,8.540498705150866e-08,0.938,0.0,0.0,0.026628982965443276,0.00999999876984439,0.04999704790649407,1.4556786108500705e-53,1.138178956036042e-52,0.0019995591596757936,4.425845553416999e-73,2.74924496905161e-66,2.9520873166020945e-06,1.0388425347784708e-33,2.465962253114911e-09,6.210471226550002e-23,5.383713804198301e-13,3.5544717784797146e-07,8.539314606108851e-08,2.9704734326745645e-16,5.513041756926282e-72,2.0524106428005575e-50
3.815617030191726e-10,0.041572359999999996,8.588488111168909e-08,0.938,0.0,0.0,0.02662897688581405,0.009999998762910061,0.04999704479852332,1.5484733867777726e-53,1.1763323938179398e-52,0.00199955668178003,4.729378425989308e-73,2.842374698086986e-66,2.9551952524967444e-06,1.0669361638446396e-33,2.4798696139831015e-09,6.387368983008568e-23,5.345212043612059e-13,3.5744525311612345e-07,8.587296655168815e-08,3.0209248664253565e-16,5.854706351264721e-72,2.1066275989572644e-50
3.837006738905803e-10,0.041572359999999996,8.636474952362617e-08,0.938,0.0,0.0,0.02662897085406253,0.009999998755975736,0.049997041738315234,1.646614144691157e-53,1.2155146586267294e-52,0.001999554203973661,5.05166347066135e-73,2.937956283360154e-66,2.9582554257247126e-06,1.0956249250950931e-33,2.493776907920857e-09,6.568273046537474e-23,5.307319218245263e-13,3.5944326457731016e-07,8.63527614542638e-08,3.071943237192436e-16,6.215299538227971e-72,2.161910091383441e-50
3.85839644761988e-10,0.041572359999999996,8.684459215164776e-08,0.938,0.0,0.0,0.02662896486945506,0.009999998749041415,0.049997038725135896,1.7503764340943681e-53,1.2557474957465538e-52,0.0019995517262568173,5.393736478993057e-73,3.0360377993082706e-66,2.9612685702195243e-06,1.1249186932588426e-33,2.5076841362723006e-09,6.753251013275692e-23,5.270022319177214e-13,3.614412122384459e-07,8.683253063185432e-08,3.123531682055216e-16,6.595751998881997e-72,2.2182741809909534e-50
3.879786156333957e-10,0.041572359999999996,8.732440886008506e-08,0.938,0.0,0.0,0.02662895893126926,0.009999998742107098,0.04999703575826262,1.860048352737797e-53,1.2970530105495285e-52,0.001999549248629629,5.75668402122296e-73,3.1366680443191444e-66,2.9642354086357715e-06,1.1548274663567286e-33,2.5215913003593498e-09,6.942371233207467e-23,5.23330855302903e-13,3.634390961063682e-07,8.731227394752331e-08,3.17569333742083e-16,6.997034740006003e-72,2.2757361417099652e-50
3.901175865048034e-10,0.041572359999999996,8.78041995132729e-08,0.938,0.0,0.0,0.026628953038793826,0.00999999873517278,0.04999703283698386,1.975931044518194e-53,1.3394536729649308e-52,0.001999546771092225,6.141645646276837e-73,3.23989655026803e-66,2.967156652522943e-06,1.18536136605243e-33,2.5354984014812597e-09,7.13570281428218e-23,5.197165346584909e-13,3.654369161878387e-07,8.779199126435973e-08,3.22843133902057e-16,7.420160623111791e-72,2.3343124611143236e-50
3.922565573762111e-10,0.041572359999999996,8.828396397555058e-08,0.938,0.0,0.0,0.026628947191328422,0.009999998728238467,0.04999702996059904,2.0983392137215437e-53,1.3829723219590594e-52,0.001999544293644737,6.549816162640515e-73,3.3457735920799264e-66,2.9700330024970055e-06,1.2165306379862093e-33,2.549405440914251e-09,7.333315626532909e-23,5.161580350767228e-13,3.674346724895434e-07,8.827168244547916e-08,3.281748821906335e-16,7.866185941768498e-72,2.3940198409871743e-50
3.943955282476188e-10,0.041572359999999996,8.876370211126211e-08,0.938,0.0,0.0,0.02662894138818346,0.009999998721304158,0.049997027128418275,2.227601655784278e-53,1.4276321700336523e-52,0.0019995418162872943,6.982448000235819e-73,3.4543501973335135e-66,2.9728651484085487e-06,1.248345652102795e-33,2.563312419911164e-09,7.53528030619366e-23,5.126541444085669e-13,3.69432365018093e-07,8.875134735402454e-08,3.335648920447072e-16,8.33621204780528e-72,2.4548751978475233e-50
3.965344991190265e-10,0.041572359999999996,8.924341378475709e-08,0.938,0.0,0.0,0.02662893562867995,0.009999998714369853,0.049997024339762317,2.364061805683768e-53,1.4734568077397983e-52,0.0019995393390200276,7.440853659700659e-73,3.565678155895926e-66,2.975653769507789e-06,1.2808169029820973e-33,2.577219339701208e-09,7.741668259815119e-23,5.092036735415824e-13,3.7142999378002387e-07,8.923098585316715e-08,3.39013476832523e-16,8.831387029604494e-72,2.5168956634660926e-50
3.986734699904342e-10,0.041572359999999996,8.972309886039094e-08,0.938,0.0,0.0,0.026628929912149345,0.00999999870743555,0.049997021593962354,2.508078304856009e-53,1.5204702082020566e-52,0.001999536861843068,7.926408254694887e-73,3.679810029574899e-66,2.978399534607215e-06,1.3139550101722831e-33,2.591126201489759e-09,7.952551668379022e-23,5.05805456603351e-13,3.73427558781798e-07,8.971059780610714e-08,3.4452094985332024e-16,9.352907445022073e-72,2.580098585376133e-50
4.008124408618419e-10,0.041572359999999996,9.020275720252563e-08,0.938,0.0,0.0,0.02662892423793339,0.009999998700501249,0.049997018890359866,2.6600255869926776e-53,1.5686967316521193e-52,0.0019995343847565446,8.440552149489956e-73,3.7967991617873767e-66,2.9811031022420847e-06,1.3477707185222287e-33,2.6050330064582364e-09,8.168003491411093e-23,5.024583510994248e-13,3.754250600298041e-07,9.019018307607434e-08,3.500876243369789e-16,9.902020109898709e-72,2.6445015273712296e-50
4.029514117332496e-10,0.041572359999999996,9.068238867553005e-08,0.938,0.0,0.0,0.026628918605383925,0.009999998693566952,0.04999701622830642,2.820294482960238e-53,1.6181611299743743e-52,0.0019995319077605878,8.98479369315486e-73,3.916699687250351e-66,2.983765120828516e-06,1.3822748985135909e-33,2.6189397557640327e-09,8.38809747109262e-23,4.991612379978069e-13,3.7742249753035836e-07,9.066974152632873e-08,3.5571381344366457e-16,1.048002394284025e-71,2.710122269987174e-50
4.050903826046573e-10,0.041572359999999996,9.116199314378079e-08,0.938,0.0,0.0,0.026628913013862755,0.009999998686632658,0.04999701360716356,2.989292845324008e-53,1.6688885512647412e-52,0.001999529430855329,9.560712053015173e-73,4.039566541696141e-66,2.986386228818996e-06,1.4174785465951238e-33,2.6328464505404833e-09,8.61290813637059e-23,4.959130217648122e-13,3.794198712897047e-07,9.114927302016125e-08,3.613998302634745e-16,1.1088271867650425e-71,2.7769788109733237e-50
4.07229353476065e-10,0.041572359999999996,9.164157047166229e-08,0.938,0.0,0.0,0.026628907462741522,0.009999998679698365,0.04999701102630268,3.1674461931282785e-53,1.7209045444022567e-52,0.0019995269540408977,1.0169960151195568e-72,4.1654554716097584e-66,2.988967054855404e-06,1.4533927855212427e-33,2.6467530918968915e-09,8.842510807066412e-23,4.927126303524301e-13,3.814171813140161e-07,9.162877742089406e-08,3.6714598781608315e-16,1.1728172775270543e-71,2.8450893657600646e-50
4.093683243474727e-10,0.041572359999999996,9.212112052356771e-08,0.938,0.0,0.0,0.0266289019514015,0.009999998672764077,0.04999700848510476,3.3551983775457727e-53,1.7742350636326453e-52,0.001999524477317426,1.081426770794099e-72,4.2944230439860075e-66,2.9915082179197263e-06,1.4900288646955273e-33,2.660659680918602e-09,9.076981597983186e-23,4.895590151387834e-13,3.83414427609395e-07,9.210825459188106e-08,3.7295259905038916e-16,1.2401193546957383e-71,2.9144723679253085e-50
4.115072952188804e-10,0.041572359999999996,9.260064316389911e-08,0.938,0.0,0.0,0.026628896479233485,0.009999998665829792,0.04999700598296034,3.5530122689218723e-53,1.828906473164006e-52,0.001999522000685043,1.1495444394885516e-72,4.4265266561063643e-66,2.994010327482513e-06,1.527398160519481e-33,2.674566218667105e-09,9.316397423011562e-23,4.864511508261706e-13,3.854116101818742e-07,9.258770439650828e-08,3.7881997684416093e-16,1.31088611401757e-71,2.9851464696607334e-50
4.136462660902881e-10,0.041572359999999996,9.308013825706823e-08,0.938,0.0,0.0,0.026628891045637634,0.009999998658895507,0.04999700351926932,3.761370465733702e-53,1.884945551775242e-52,0.0019995195241438793,1.2215383101363633e-72,4.5618245453368836e-66,2.9964739836490612e-06,1.5655121767472485e-33,2.6884727061801885e-09,9.560835999234136e-23,4.833880353014848e-13,3.874087290374177e-07,9.306712669819432e-08,3.847484340036837e-16,1.385276473867109e-71,3.0571305422389382e-50
4.1578523696169583e-10,0.041572359999999996,9.355960566749674e-08,0.938,0.0,0.0,0.02662888565002334,0.009999998651961228,0.04999700109344081,3.9807760260389427e-53,1.94237949743769e-52,0.001999517047694067,1.2976063317181683e-72,4.7003757989475817e-66,2.9988997773033256e-06,1.6043825448471825e-33,2.7023791444721237e-09,9.810375851028415e-23,4.803686894623143e-13,3.89405784181922e-07,9.354652136039057e-08,3.907382832634062e-16,1.4634557968347706e-71,3.1304436764838093e-50
